"ID","prompt","response","set","lab","rater1","rater2","rater3","rater4"
98,"brouette","Pour faire un barbecue",10,6,3,1,3,NA
98,"brouette","S'en servir comme piscine",10,6,3,1,1,NA
98,"brouette","S'en servir comme un aquarium",10,6,3,2,3,NA
98,"ceinture","Aide pour escalader un mur",11,6,5,4,2,NA
98,"ceinture","Comme bandana",10,6,3,1,2,NA
98,"ceinture","Comme porte bouteille",10,6,3,4,3,NA
98,"ceinture","En tant que fixateur dans un engrenage",11,6,5,4,3,NA
98,"ceinture","En tant que fouet",11,6,1,2,2,NA
98,"ceinture","Pour faire un chemin de table",10,6,3,1,4,NA
98,"ceinture","Pour maintenir une plante (tuteur)",10,6,3,1,4,NA
98,"ceinture","Pour regrouper des écharpes",11,6,5,3,4,NA
98,"ceinture","Pour tracer des cercles grâce aux trous",10,6,2,5,4,NA
98,"ceinture","Un lasso de far-west",10,6,2,2,3,NA
98,"ceinture","Utiliser en guise de bretelles",11,6,5,2,4,NA
98,"couteau","calle porte",8,4,4,3,3,4
98,"couteau","hameçon peu efficace",8,4,3,4,1,3
98,"couteau","miroir",8,4,4,5,4,3
98,"couteau","sepparateur de nuages",8,4,3,1,2,4
98,"couteau","tondeuse a Bonzai",8,4,3,2,3,2
98,"couteau","toupie",8,4,5,3,2,4
98,"pneu","allume-feu",8,4,4,2,3,2
98,"pneu","brassard pour gardien de but",8,4,4,3,3,4
98,"pneu","cerceau hoollay hoop",8,4,2,2,2,2
98,"pneu","cible",8,4,3,4,3,3
98,"pneu","concasseur",8,4,2,1,3,4
98,"pneu","instrument de musique",8,4,5,5,2,3
98,"pneu","roue de hamster",8,4,3,4,2,3
98,"pneu","voiture",8,4,1,1,2,1
99,"bouteille","décoration",8,4,4,2,2,2
99,"bouteille","instrument de musique",8,4,4,2,2,3
99,"bouteille","lampe",8,4,4,2,2,2
99,"bouteille","objet pour faire la cuisine",8,4,1,4,3,2
99,"bouteille","pour faire du jardinage ",8,4,3,4,3,2
99,"brouette","abris pour un temps pluvieux",10,6,2,2,2,NA
99,"brouette","C'est une brouette volante qui permet de traverser le temps et de visiter des époques anciennes ou futures sans se sentir encombré pour la cacher car elle se fond dans le paysage intemporel",11,6,3,5,5,NA
99,"brouette","coupe-vent",10,6,3,2,4,NA
99,"brouette","Décoration extérieur",10,6,2,1,1,NA
99,"brouette","moyen de transport de personne",10,6,1,1,2,NA
99,"brouette","Pour le ski elle assure une protection plus efficace que la luge",11,6,2,4,4,NA
99,"ceinture","C'est une ceinture qui permet de télétransporter dans des lieux ou destinations voulus par l'utilisateur",11,6,4,5,4,NA
99,"ceinture","élément de remplacement d'une corde",10,6,2,1,2,NA
99,"ceinture","Élément de serrage",10,6,2,1,1,NA
99,"ceinture","fouet",10,6,1,1,1,NA
99,"ceinture","lien",10,6,1,1,1,NA
99,"ceinture","Une ceinture magique qui permet de régler le tour de taille souhaité et d'assurer à celui qui la porte la taille voulue",11,6,2,4,4,NA
99,"couteau","faire la collection",8,4,3,1,1,2
99,"couteau","jeu de flechette",8,4,3,3,2,2
99,"couteau","utiliser en miroir",8,4,5,5,4,4
99,"pneu","baignoire pour enfant",8,4,4,4,2,3
99,"pneu","Balançoire",8,4,3,2,2,2
99,"pneu","bouée",8,4,2,2,3,2
99,"pneu","chaise",8,4,3,3,2,2
99,"pneu","objet pour entraînement sportif",8,4,2,2,3,2
100,"bouteille","arrosage des plantes avec un système de diffusion de l'eau petit à petit",8,4,3,3,3,2
100,"bouteille","lampe",8,4,4,2,2,2
100,"bouteille","message a la mer",8,4,2,2,2,2
100,"bouteille","mur isolant",8,4,3,3,4,3
100,"bouteille","piège à guêpe",8,4,2,3,3,2
100,"bouteille","pot pour les plantes",8,4,3,2,2,3
100,"bouteille","table basse",8,4,4,5,4,1
100,"brouette","balader ses animaux",10,6,2,1,2,NA
100,"brouette","brouette en tant que table",10,6,3,2,2,NA
100,"brouette","Décoration intérieure",11,6,1,2,1,NA
100,"brouette","jouer",10,6,1,1,1,NA
100,"brouette","porter une plume",10,6,2,1,3,NA
100,"brouette","se balader",10,6,1,1,2,NA
100,"brouette","Un bac à fleurs",11,6,1,1,2,NA
100,"brouette","Un caddie",11,6,1,1,1,NA
100,"brouette","Un fourre-tout",11,6,1,2,2,NA
100,"brouette","Un jeu pour les enfants",11,6,2,1,1,NA
100,"brouette","Un lit pour bébé",11,6,1,1,1,NA
100,"brouette","Un plateau",11,6,2,2,2,NA
100,"brouette","Une chaise",11,6,2,1,1,NA
100,"ceinture","Bracelet",11,6,2,1,1,NA
100,"ceinture","Cadenas",11,6,5,3,2,NA
100,"ceinture","Collier",11,6,1,1,1,NA
100,"ceinture","Décoration intérieure",11,6,2,3,1,NA
100,"ceinture","frapper",10,6,1,1,1,NA
100,"ceinture","Guirlande",11,6,4,2,2,NA
100,"ceinture","Ruban de cheveux",11,6,2,2,2,NA
100,"ceinture","se pendre",10,6,1,1,2,NA
100,"ceinture","soutien lombaire",10,6,2,3,2,NA
100,"ceinture","Une écharpe",11,6,4,1,3,NA
100,"couteau","chaise",8,4,1,3,3,2
100,"couteau","crampons d'alpinisme",8,4,4,4,2,4
100,"couteau","lance",8,4,3,2,4,3
100,"couteau","machine a tricoter",8,4,4,3,2,3
100,"couteau","marteau",8,4,4,3,2,3
100,"couteau","roue tout terrain",8,4,1,2,1,3
100,"pneu","arène de toupie",8,4,4,4,4,4
100,"pneu","balançoire",8,4,3,2,3,2
100,"pneu","balle de football",8,4,3,4,2,3
100,"pneu","poids pour la musculation",8,4,2,2,2,2
100,"pneu","poids pour tenir les baches des agriculteurs",8,4,2,3,5,2
100,"pneu","protection pour les bateaux dans les ports",8,4,2,2,4,3
100,"pneu","sol pour parc d'enfants",8,4,3,4,2,3
100,"pneu","table basse",8,4,3,3,2,3
101,"brouette","à utiliser comme pot de fleur",10,6,2,1,1,NA
101,"brouette","Bibliothèque",11,6,4,3,2,NA
101,"brouette","En faire une table",11,6,2,1,2,NA
101,"brouette","mettre un coussin dedans et l'utiliser comme fauteuil",10,6,3,2,2,NA
101,"brouette","pour transporter ses courses à la place d'un cadi",10,6,2,1,1,NA
101,"brouette","Poussette",11,6,1,1,1,NA
101,"brouette","Remorque de vélo",11,6,3,2,3,NA
101,"ceinture","à porter comme un bracelet",10,6,3,1,1,NA
101,"ceinture","Attacher des livres",11,6,2,2,1,NA
101,"ceinture","Cravache pour un cheval",11,6,3,3,2,NA
101,"ceinture","pour fermer un classeur trop épais",10,6,2,2,2,NA
101,"ceinture","pour suspendre des photos",10,6,3,1,3,NA
101,"ceinture","Se faire un bandeau",11,6,3,3,NA,NA
101,"ceinture","Utiliser comme lasso",11,6,1,1,2,NA
102,"bouteille","allumer en feu pour envoyer des signaux",8,4,3,3,2,1
102,"bouteille","la casser et utiliser le verre pour faire des vitraux",8,4,5,5,3,4
102,"bouteille","les re remplir et re utiliser",8,4,1,1,2,1
102,"bouteille","les serrer et utiliser le bouchon comme projectile avec la sur pression que si existe",8,4,4,3,3,3
102,"bouteille","les utiliser pour jongler",8,4,3,4,3,3
102,"bouteille","remplir de liquide et l'utiliser comme arme",8,4,2,2,3,2
102,"bouteille","remplir de sable et utiliser comme haltère",8,4,3,2,2,3
102,"bouteille","utiliser comme baguette pour un instrument a percussion",8,4,4,4,2,3
102,"brouette","Berceau",11,6,2,1,2,NA
102,"brouette","Dormir",10,6,2,3,2,NA
102,"brouette","Pot de fleurs",11,6,1,1,1,NA
102,"brouette","Sculpture",11,6,4,2,2,NA
102,"brouette","Siège",10,6,2,1,1,NA
102,"brouette","Siège de dehors",11,6,2,1,1,NA
102,"brouette","Table basse",11,6,2,1,2,NA
102,"brouette","Transporter : Faire des courses entre ami",10,6,1,1,1,NA
102,"brouette","Transporter des personnes",11,6,1,1,1,NA
102,"brouette","Voiture de course",11,6,1,2,2,NA
102,"ceinture","Attacher des personnes",10,6,2,1,1,NA
102,"ceinture","Collier",11,6,1,1,1,NA
102,"ceinture","Corde",11,6,1,1,1,NA
102,"ceinture","Fouet",10,6,1,1,1,NA
102,"ceinture","Laisse pour les animaux",11,6,1,2,1,NA
102,"ceinture","Lasso",11,6,1,1,2,NA
102,"ceinture","Objet sexuel",10,6,1,1,2,NA
102,"ceinture","Serre-tête",11,6,2,1,2,NA
102,"couteau","l'utiliser pour allumer du feu avec les rayon du soleil",8,4,5,3,5,4
102,"couteau","si le couteau est un peu concave",8,4,1,1,1,1
102,"couteau","si non, juste pour éblouir les autres",8,4,4,1,1,4
102,"couteau","tapper avec le manche comme marteau de fortune",8,4,2,3,2,3
102,"couteau","utiliser le fil du couteau en le faisant vibrer pour faire du son",8,4,5,5,1,5
102,"couteau","utiliser une lame propre comme miroir",8,4,4,5,4,3
102,"pneu","a placer au tour d'un véhicule pour éviter qu'il s'endommage",8,4,2,2,3,2
102,"pneu","en prendre un très grand puis rentrer dedans pour dévaler une pente",8,4,3,3,4,3
102,"pneu","faire fondre pour en faire tu matériel de construction",8,4,4,4,4,3
102,"pneu","feu dans un manifestation",8,4,3,2,2,3
102,"pneu","l'user contre une surface et utiliser le résidu comme peinture",8,4,5,5,2,3
102,"pneu","mettre sous des objets lourds pour éviter qu'ils touchent le sol",8,4,3,5,2,2
103,"bouteille","boire son contenu",8,4,1,1,1,1
103,"bouteille","boucher un trou",8,4,5,5,4,4
103,"bouteille","fixer une bougie sur le culot",8,4,5,2,2,2
103,"bouteille","la briser et me servir des morceaux pour découper des choses",8,4,3,3,3,3
103,"bouteille","la couper en 2 pour avoir un verre et un entonnoir",8,4,3,3,2,2
103,"bouteille","la couper longitudinalement pour avoir une feuille de plastique",8,4,4,5,2,4
103,"bouteille","la couper par une extrémité et en faire un arrosoir pour vase",8,4,3,2,2,2
103,"bouteille","la faire fondre et réutiliser le plastique pour former autre chose",8,4,4,3,4,4
103,"brouette","Baigner son bébé",11,6,2,2,2,NA
103,"brouette","en faire un fauteuil/hamac avec des coussins !",10,6,2,3,3,NA
103,"brouette","jeux pour enfants (se pousser)",10,6,1,1,1,NA
103,"brouette","l'utiliser pour faire un compost ?",10,6,3,1,4,NA
103,"brouette","Transporter son bébé",11,6,1,1,1,NA
103,"brouette","Un abri",11,6,3,2,2,NA
103,"brouette","Un lit pour enfant",11,6,1,1,1,NA
103,"brouette","Un potager",11,6,1,1,2,NA
103,"brouette","Un récipient pour boire",11,6,1,1,2,NA
103,"brouette","Un WC",11,6,5,3,2,NA
103,"ceinture","Etrangler",11,6,4,3,2,NA
103,"ceinture","faire des cales pour un meuble bancal",10,6,2,3,4,NA
103,"ceinture","Faire un collier",11,6,1,1,1,NA
103,"ceinture","Fouetter",11,6,1,2,1,NA
103,"ceinture","la suspendre et faire grimper du lierre dessus",10,6,3,4,4,NA
103,"ceinture","Permet de mimer une laisse",11,6,1,4,3,NA
103,"ceinture","pour que les vêtements prennent moins de place dans une valise",10,6,3,2,2,NA
103,"ceinture","Réparer un pot fissuré",11,6,4,4,3,NA
103,"ceinture","Tenir un poster bien enroulé",11,6,4,3,4,NA
103,"couteau","affuter la lame",8,4,1,2,4,1
103,"couteau","couper un gateau",8,4,1,1,1,1
103,"couteau","faire chauffer la lame pour fondre un objet",8,4,5,5,4,3
103,"couteau","graver une histoire sur une planche de bois",8,4,2,2,2,2
103,"couteau","le réparer car la lame s'est séparée du manche",8,4,2,1,1,1
103,"couteau","le revendre pour acheter un objet moins dangereux",8,4,3,1,3,1
103,"couteau","retirer un objet d'une plaie",8,4,4,2,2,2
103,"couteau","tailler une pointe de flèche",8,4,2,2,3,2
103,"couteau","tuer un animal",8,4,2,1,2,1
103,"pneu","en faire un siege d'appoint ",8,4,2,3,3,2
103,"pneu","faire bruler le pneu pour générer un nuage noir et se faire secourir",8,4,2,3,4,3
103,"pneu","Faire du sport avec un pneu de tracteur en le soulevant à mains nues",8,4,2,2,3,3
103,"pneu","l'offrir comme jouet à un enfant",8,4,4,3,2,2
103,"pneu","le couper en deux pour en faire des bacs à fleur",8,4,4,2,3,4
103,"pneu","monter un pneu crevé sur la voiture de mon ennemi",8,4,1,1,1,1
103,"pneu","Proteger la carrosserie d'une voiture en collant le pneu contre le mur",8,4,2,2,3,3
103,"pneu","proteger un bateau contre le quai",8,4,2,2,3,3
103,"pneu","stabiliser les fondations d'une cabane",8,4,4,4,3,4
104,"bouteille","arme par destination",8,4,1,2,2,2
104,"bouteille","construction de cloison",8,4,5,3,4,3
104,"bouteille","decoration",8,4,3,2,2,2
104,"bouteille","douche solaire",8,4,5,5,2,4
104,"bouteille","flute de pan",8,4,3,2,3,3
104,"bouteille","fusée à pression",8,4,5,4,3,4
104,"bouteille","godemiché",8,4,5,3,3,4
104,"bouteille","jeter à la mer",8,4,2,2,2,2
104,"bouteille","jeu de tir",8,4,3,2,2,2
104,"bouteille","terrarium",8,4,4,4,3,2
104,"bouteille","time capsule",8,4,5,4,1,2
104,"bouteille","toilette portative",8,4,3,2,4,3
104,"brouette","Jouer dans une descente",11,6,2,1,2,NA
104,"brouette","Objet de décoration",11,6,1,1,1,NA
104,"brouette","Olympiades (course de brouette)",11,6,3,3,3,NA
104,"brouette","Transporter un flemmard",10,6,2,4,3,NA
104,"brouette","Transporter un humain",11,6,1,1,1,NA
104,"ceinture","Accrocher des ustensiles de cuisine",10,6,3,4,2,NA
104,"ceinture","Décapsuler une bière",10,6,3,4,4,NA
104,"ceinture","Décoration",11,6,2,2,1,NA
104,"ceinture","Faire un garrot",11,6,2,1,1,NA
104,"ceinture","Fouetter",11,6,1,2,1,NA
104,"ceinture","Maintenir des cartons entre eux",10,6,2,1,1,NA
104,"ceinture","Maintenir une pile de planches sur une brouette",10,6,1,1,4,NA
104,"ceinture","Mesurer des objets",10,6,3,2,3,NA
104,"ceinture","Mode (collier)",11,6,1,1,2,NA
104,"ceinture","S'attacher",11,6,2,1,1,NA
104,"ceinture","Se pendre",11,6,2,1,2,NA
104,"ceinture","Servir de porte écharpes",10,6,2,1,4,NA
104,"couteau","curage de dents",8,4,3,2,4,4
104,"couteau","emission de morse",8,4,4,3,1,5
104,"couteau","gravure sur mur",8,4,2,2,3,2
104,"couteau","jonglerie",8,4,3,3,2,3
104,"couteau","message dans le sable",8,4,4,2,2,3
104,"couteau","miroir miniature",8,4,4,5,3,3
104,"couteau","rasoir",8,4,3,3,2,2
104,"couteau","scarification",8,4,2,1,2,1
104,"couteau","tir sur cible",8,4,3,3,2,1
104,"pneu","balançoire",8,4,3,2,2,2
104,"pneu","bouée",8,4,2,2,3,2
104,"pneu","cachette pour chat",8,4,3,4,2,4
104,"pneu","cerceau de hula-hoop",8,4,2,2,2,2
104,"pneu","combustible pour piquet de grève",8,4,2,2,3,2
104,"pneu","contour de table basse",8,4,4,3,2,3
104,"pneu","costume de bibendum",8,4,5,5,2,3
104,"pneu","parcours du combattant",8,4,2,2,2,2
104,"pneu","pot de fleur",8,4,4,2,3,3
104,"pneu","protection d'angles",8,4,2,2,5,3
104,"pneu","radea",8,4,3,1,1,4
104,"pneu","roue géante pour hamster",8,4,3,4,2,3
104,"pneu","toboggan à hamster",8,4,3,4,2,3
105,"bouteille","en plastique ou en verre",8,4,1,1,1,1
105,"bouteille","pour boire de l'eau ou une boisson",8,4,1,1,1,1
105,"bouteille","pour construire un mur",8,4,5,4,4,3
105,"bouteille","pour créer une pile pour faire une tour",8,4,4,3,3,4
105,"bouteille","pour delimiter un espace",8,4,3,4,5,4
105,"bouteille","pour faire le tri des déchets",8,4,5,1,1,1
105,"bouteille","pour jeter un message à la mer",8,4,2,2,2,2
105,"bouteille","pour ramener du sable de la plage",8,4,2,3,2,3
105,"brouette","Faire une chasse au trésor avec des objets volumineux à récupérer à chaque étape",10,6,3,4,4,NA
105,"brouette","Jouer du djembé",10,6,3,5,5,NA
105,"brouette","L'utiliser comme baignoire",11,6,2,1,1,NA
105,"brouette","L'utiliser comme barbecue",11,6,3,1,3,NA
105,"brouette","L'utiliser comme canapé",11,6,1,2,2,NA
105,"brouette","L'utiliser comme cartable",11,6,2,4,3,NA
105,"brouette","L'utiliser comme lit",11,6,1,1,1,NA
105,"brouette","L'utiliser comme pot de fleur",11,6,1,1,2,NA
105,"brouette","L'utiliser comme siège auto",11,6,2,2,3,NA
105,"brouette","L'utiliser comme voiture",11,6,2,1,2,NA
105,"brouette","Promener des enfants",10,6,1,1,1,NA
105,"ceinture","attacher les mains de quelqu'un",10,6,2,1,1,NA
105,"ceinture","L'utiliser comme bandoulière pour son sac",11,6,2,1,2,NA
105,"ceinture","L'utiliser comme ceinture de sécurité",11,6,1,2,2,NA
105,"ceinture","L'utiliser comme corde",11,6,1,1,1,NA
105,"ceinture","L'utiliser comme écharpe",11,6,4,3,3,NA
105,"ceinture","L'utiliser comme ficelle pour un ballon",11,6,3,2,3,NA
105,"ceinture","L'utiliser comme lasso",11,6,1,1,2,NA
105,"ceinture","L'utiliser comme règle",11,6,3,2,3,NA
105,"ceinture","pour faire un garrot",10,6,2,1,1,NA
105,"couteau","pour couper",8,4,1,1,1,1
105,"couteau","pour detacher d'une corde",8,4,2,2,3,1
105,"couteau","pour faire de la poterie",8,4,3,2,3,3
105,"couteau","pour ouvrir les lettres",8,4,4,2,4,2
105,"couteau","pour ouvrir une porte",8,4,2,3,2,3
105,"couteau","pour pique niquer",8,4,1,1,1,1
105,"couteau","pour se défendre",8,4,1,1,2,1
105,"couteau","pour servir de miroir",8,4,4,5,3,3
105,"couteau","pour servir de règle",8,4,5,4,4,4
105,"couteau","pour tuer",8,4,1,1,2,1
105,"pneu","comme table basse",8,4,3,3,3,3
105,"pneu","pour construire une maison",8,4,4,4,3,4
105,"pneu","pour créer des chaussures (tongs)",8,4,4,4,4,4
105,"pneu","pour faire un feu",8,4,2,2,4,2
105,"pneu","pour faire un parcours de gymnastique",8,4,2,3,3,3
105,"pneu","pour lester une bouée en mer",8,4,2,2,4,4
105,"pneu","pour mouler une oeuvre d'art dans les rainures",8,4,5,5,3,4
105,"pneu","pour rouler",8,4,1,1,1,1
106,"brouette","L'utiliser en projectile (genre catapulte)",11,6,5,3,3,NA
106,"brouette","L'utiliser pour faire un cocktail (en tant que récipient)",11,6,1,4,4,NA
106,"brouette","La mettre en décoration d'intérieur",11,6,1,2,1,NA
106,"brouette","La prendre en siège télé",11,6,2,2,3,NA
106,"brouette","La retourner pour en faire une cabane",11,6,2,1,2,NA
106,"brouette","Mettre un enfant dedans pour jouer comme si c'était une voiture",10,6,1,1,2,NA
106,"brouette","Objet de décoration voire d'art contemporain",10,6,2,1,3,NA
106,"brouette","Retourner et en faire une table en posant une planche sur ses pieds",10,6,3,2,3,NA
106,"brouette","Se cacher",10,6,2,1,3,NA
106,"brouette","Transporter quelqu'un avec",11,6,1,1,1,NA
106,"brouette","Transporter une autre brouette dans la brouette",11,6,1,4,4,NA
106,"ceinture","Attacher quelqu'un avec",11,6,2,1,1,NA
106,"ceinture","Claquer quelqu'un avec",11,6,2,3,3,NA
106,"ceinture","En collier/laisse",10,6,2,1,1,NA
106,"ceinture","En faire un long bracelet",10,6,3,1,2,NA
106,"ceinture","Faire du lasso avec",11,6,1,2,2,NA
106,"ceinture","Faire pendre sur un vêtement (peu importe la zone)",10,6,2,2,2,NA
106,"ceinture","Fouetter",10,6,1,1,1,NA
106,"ceinture","Le mettre en décoration d'intérieur suspendu contre un mur",11,6,2,2,2,NA
106,"ceinture","Se suspendre avec",11,6,3,2,2,NA
107,"bouteille","agresser quelqu'un",8,4,2,2,1,2
107,"bouteille","Boire",8,4,1,1,1,1
107,"bouteille","décoration",8,4,3,2,2,2
107,"bouteille","envoyer des messages a la mer",8,4,3,3,2,2
107,"bouteille","faire des oeuvres d'art",8,4,3,4,2,3
107,"bouteille","faire un cendrier",8,4,2,3,3,2
107,"bouteille","jongler",8,4,4,4,3,3
107,"bouteille","piège a guêpe",8,4,2,3,3,2
107,"bouteille","pot de fleur",8,4,3,2,2,3
107,"bouteille","recycler",8,4,3,1,4,2
107,"bouteille","stockage de produits chimiques",8,4,1,1,3,2
107,"brouette","Cachette",10,6,3,2,2,NA
107,"brouette","Décoration",10,6,2,1,1,NA
107,"brouette","Faire un bruitage de film d'horreur",10,6,4,5,4,NA
107,"brouette","Fauteuil",10,6,2,1,1,NA
107,"brouette","Fauteuil roulant",10,6,3,2,3,NA
107,"brouette","Lit",10,6,3,2,1,NA
107,"brouette","Panier pour animaux",11,6,3,2,2,NA
107,"brouette","Porter des choses",10,6,1,1,1,NA
107,"brouette","Pot de fleur",10,6,3,1,1,NA
107,"brouette","Pot de fleur",11,6,1,1,1,NA
107,"brouette","Poubelle",10,6,2,1,2,NA
107,"ceinture","Accrocher des cintres dans les trous : porte-manteau",11,6,3,3,4,NA
107,"ceinture","Attacher quelque chose",10,6,2,1,1,NA
107,"ceinture","Banderoles",10,6,2,3,1,NA
107,"ceinture","Décoration",10,6,2,1,1,NA
107,"ceinture","Frapper quelqu'un",10,6,1,1,1,NA
107,"ceinture","Guirlande de Noël",10,6,3,2,3,NA
107,"ceinture","L'utiliser pour attraper des choses comme un lasso",11,6,2,2,3,NA
107,"ceinture","Maintenir une porte fermée",10,6,2,1,1,NA
107,"ceinture","Promener le chien",10,6,2,1,1,NA
107,"ceinture","S'attacher",10,6,1,1,1,NA
107,"ceinture","Suspendre des objets",10,6,2,1,1,NA
107,"couteau","agresser quelqu'un",8,4,1,1,2,1
107,"couteau","couper une corde",8,4,2,1,3,1
107,"couteau","Découper de la viande",8,4,1,1,1,1
107,"couteau","faire du bricolage",8,4,4,2,2,2
107,"couteau","faire du lancer de couteau",8,4,2,1,1,1
107,"couteau","limer un autre couteau",8,4,1,2,3,2
107,"couteau","manger",8,4,1,1,1,1
107,"couteau","ouvrir un emballage",8,4,2,1,3,1
107,"couteau","s'en servir de tournevis",8,4,2,2,3,2
107,"pneu","atterrissage des avions",8,4,1,2,3,2
107,"pneu","bruler dans une décharge",8,4,2,1,4,2
107,"pneu","faire des cabanes",8,4,3,4,3,4
107,"pneu","jouer",8,4,3,3,2,2
107,"pneu","protéger les circuits de course",8,4,2,2,3,2
107,"pneu","recycler",8,4,4,2,3,2
107,"pneu","Rouler en voiture",8,4,1,1,2,1
107,"pneu","servir de combustible",8,4,2,2,3,2
108,"bouteille","accrocher plein de bouteille en plastique pour en faire un radeau",8,4,5,4,4,4
108,"bouteille","comme cible pour s'entraîner à tirer",8,4,3,4,4,3
108,"bouteille","comme instrument de musique en tapant dessus",8,4,4,3,2,3
108,"bouteille","comme lunette pour voir au loin",8,4,5,2,1,4
108,"bouteille","couper la bouteille en deux et sceller le bouchon pour en verre des verres",8,4,3,3,3,4
108,"bouteille","envoyer un message à la mer",8,4,2,2,2,2
108,"bouteille","vase pour un beau bouquet de fleur",8,4,3,2,2,2
108,"brouette","boire dedans",10,6,2,1,2,NA
108,"brouette","danser dedans",10,6,3,5,2,NA
108,"brouette","Dormir dedans",10,6,2,3,2,NA
108,"brouette","En faire un moyen de locomotion",11,6,1,1,2,NA
108,"brouette","faire des but avec un panier de basket",10,6,3,4,4,NA
108,"brouette","Faire du transport d'animaux",11,6,1,3,2,NA
108,"brouette","faire ses devoirs dedans",10,6,3,5,2,NA
108,"brouette","faire un plat dedans",10,6,3,4,3,NA
108,"brouette","jouer à la console dedans",10,6,3,1,2,NA
108,"brouette","La transformer en panier pour animaux",11,6,1,2,2,NA
108,"brouette","Placer une planche et en faire une table",11,6,2,2,3,NA
108,"brouette","prendre son bain dedans",10,6,3,1,1,NA
108,"brouette","range ses papiers dedans",10,6,2,1,3,NA
108,"brouette","ranger ses jouets",10,6,2,1,3,NA
108,"brouette","ranger ses vêtements dedans",10,6,3,1,2,NA
108,"brouette","sauter dedans",10,6,2,1,2,NA
108,"brouette","Servir de poulie en la retournant",10,6,3,1,4,NA
108,"brouette","Transformée en luge d'été et d'hiver",11,6,2,1,4,NA
108,"ceinture","Accrocher des éléments ensemble (livres, rondins de bois)",11,6,3,2,2,NA
108,"ceinture","couper",10,6,4,4,1,NA
108,"ceinture","encercler",10,6,2,2,1,NA
108,"ceinture","étendre le linge dessus",10,6,1,2,2,NA
108,"ceinture","Faire du lasso",11,6,1,2,2,NA
108,"ceinture","fermer",10,6,1,1,1,NA
108,"ceinture","fermer un sac avec",10,6,1,1,1,NA
108,"ceinture","jouer à la corde à sauter",10,6,2,1,1,NA
108,"ceinture","lancer",10,6,2,1,1,NA
108,"ceinture","Manger",10,6,3,2,2,NA
108,"ceinture","peindre",10,6,3,2,3,NA
108,"ceinture","Réparer un sac à main",11,6,2,1,3,NA
108,"ceinture","S'en servir d'arme",11,6,3,3,1,NA
108,"ceinture","S'en servir de anse en général",11,6,2,1,2,NA
108,"ceinture","Sauter",10,6,2,1,1,NA
108,"ceinture","scier",10,6,4,4,1,NA
108,"ceinture","serrer",10,6,1,1,1,NA
108,"ceinture","servir de serre tête",10,6,3,1,2,NA
108,"ceinture","tenir",10,6,2,1,1,NA
108,"ceinture","tenir les cheveux",10,6,3,1,1,NA
108,"couteau","commettre un meurtre",8,4,1,1,2,1
108,"couteau","faire un spectacle de lancer de couteau au cirque",8,4,3,3,2,2
108,"couteau","faire une collection de beaux couteaux",8,4,3,1,1,2
108,"couteau","ouvrir des lettres",8,4,4,2,4,2
108,"couteau","ouvrir un pot de confiture",8,4,2,2,3,3
108,"couteau","risquer de couper des doigts en plantant le couteau de plus en plus vite entre chaque doigts",8,4,3,3,1,2
108,"couteau","tailler un bel objet en bois",8,4,2,2,3,2
108,"pneu","abat-jour",8,4,4,4,3,4
108,"pneu","accrocher des boules et des décorations pour en faire une couronne de Noel pour la porte d'entrée",8,4,4,4,2,5
108,"pneu","berceau pour bébé",8,4,4,4,2,4
108,"pneu","bouée",8,4,2,2,3,2
108,"pneu","comme arme de défense",8,4,3,2,2,3
108,"pneu","courronne",8,4,4,3,2,3
108,"pneu","élément décoratif",8,4,3,3,2,2
108,"pneu","empêcher que les bateaux se cognent dans le port",8,4,2,2,4,3
108,"pneu","faire du oula oup",8,4,3,3,2,2
108,"pneu","le faire fondre pour en faire des bijoux",8,4,4,4,4,3
108,"pneu","luge",8,4,4,4,3,4
109,"bouteille","faire des ""briques"" écologiques pour construire des maisons",8,4,5,3,3,4
109,"bouteille","jeter à la mer en SOS",8,4,2,2,2,2
109,"bouteille","jouer au bowling quand on a pas de quilles",8,4,3,3,3,4
109,"bouteille","oxygène en plongée",8,4,3,1,5,3
109,"brouette","Amener des plats pour manger avec",11,6,3,3,2,NA
109,"brouette","Baignoire/piscine",10,6,2,2,2,NA
109,"brouette","Cabane",10,6,3,2,2,NA
109,"brouette","Couvercle",10,6,3,4,2,NA
109,"brouette","L'utiliser comme moyen de transport pour aller quelque part",11,6,1,1,2,NA
109,"brouette","Piège pour animaux",10,6,3,1,3,NA
109,"brouette","Porter des affaires avec pour déménager",11,6,2,3,1,NA
109,"brouette","Remorque",10,6,1,1,3,NA
109,"brouette","Transporter un enfant qui ne sait pas marcher, dedans",11,6,1,2,3,NA
109,"ceinture","Attacher des livres ensemble",11,6,2,2,1,NA
109,"ceinture","Attacher une lampe",11,6,2,2,2,NA
109,"ceinture","Étendre du linge",10,6,1,2,2,NA
109,"ceinture","L'utiliser pour attacher une échelle à un lit",11,6,2,4,3,NA
109,"ceinture","Taper",10,6,1,1,1,NA
109,"couteau","arme",8,4,1,1,2,1
109,"couteau","fléchettes",8,4,3,3,2,2
109,"couteau","ouvrir une enveloppe",8,4,4,2,3,2
109,"couteau","tailler un crayon",8,4,2,2,3,2
109,"couteau","tournevis",8,4,2,2,3,2
109,"pneu","barrer des routes",8,4,3,3,4,2
109,"pneu","bouée de piscine",8,4,2,2,3,2
109,"pneu","crossfit",8,4,3,2,2,2
109,"pneu","empiler les pneus pour enfermer quelqu'un dedans",8,4,3,3,2,4
