"ID","prompt","response","set"
1901,"קולב","לתלות בגדים","hebrew1"
1901,"קולב","לפרוץ מנעול","hebrew1"
1901,"קולב","פתיחת סתימות באסלה","hebrew1"
1901,"קולב","חיבור מעגלים חשמליים","hebrew1"
1901,"קולב","יצירת פסל","hebrew1"
1901,"קולב","פריצת מכוניות","hebrew1"
1901,"קולב","מתלה לציור עם צבעי מים","hebrew1"
1901,"קולב","פריצת כספות","hebrew1"
250,"קולב","להגיע למדפים גבוהים","hebrew1"
250,"קולב","לתלות בגדים","hebrew1"
250,"קולב","לייבש בגדים","hebrew1"
250,"קולב","לתלות נייר מטבח סופג","hebrew1"
1686,"קולב","לפרוץ מנעול","hebrew1"
1686,"קולב","לגרד איתו בגוף","hebrew1"
1798,"קולב","מנשא לשקיות סופר","hebrew1"
1895,"קולב","מתקן ישיבה לתוכי","hebrew1"
1895,"קולב","מחזיק שרשראות ועגילים","hebrew1"
1895,"קולב","לגרד איתו בגוף","hebrew1"
1895,"קולב","להגיע למדפים גבוהים","hebrew1"
1895,"קולב","מברשת שיער","hebrew1"
1514,"קולב","לתלות בגדים","hebrew1"
1514,"קולב","גוף של מנורה","hebrew1"
1514,"קולב","תליית פרחים","hebrew1"
1812,"קולב","להגיע למדפים גבוהים","hebrew1"
1781,"קולב","קישוט בסלון","hebrew1"
1781,"קולב","לתלות צמח מטפס","hebrew1"
1781,"קולב","לתלות בגדים","hebrew1"
1883,"קולב","לגרד איתו בגוף","hebrew1"
1883,"קולב","להגיע למדפים גבוהים","hebrew1"
1883,"קולב","פתיחת סתימות באסלה","hebrew1"
1526,"קולב","תליית פרחים","hebrew1"
825,"קולב","לפרוץ מנעול","hebrew1"
825,"קולב","כלי לניפוח בועות סבון","hebrew1"
825,"קולב","שלד למקרמה","hebrew1"
1836,"קולב","לבנות ממנו דחליל","hebrew1"
392,"קולב","קרס במקום יד","hebrew1"
1652,"קולב","חכה לדיג","hebrew1"
1652,"קולב","לתלות בגדים","hebrew1"
1652,"קולב","עגילים","hebrew1"
1813,"קולב","לפרוץ מנעול","hebrew1"
1596,"קולב","להגיע למדפים גבוהים","hebrew1"
1596,"קולב","קישוט בסלון","hebrew1"
1596,"קולב","לתלות צמח מטפס","hebrew1"
1596,"קולב","בומרנג","hebrew1"
412,"קולב","קישוט בסלון","hebrew1"
412,"קולב","מחזיק מובייל","hebrew1"
412,"קולב","חכה לדיג","hebrew1"
412,"קולב","כלי לערבוב אוכל","hebrew1"
412,"קולב","צמיד","hebrew1"
412,"קולב","מתלה תיקים","hebrew1"
412,"קולב","אמצעי להחזיק את רצועת הכלב","hebrew1"
412,"קולב","מסגרת לתמונה","hebrew1"
1673,"קולב","לערבב נוזלים","hebrew1"
1673,"קולב","חץ וקשת","hebrew1"
1316,"קולב","מתלה לשקיות","hebrew1"
1316,"קולב","שבלונה","hebrew1"
1316,"קולב","יצירת צורות בפלסטלינה","hebrew1"
1316,"קולב","יציקת נוזלים בצורה של קולב","hebrew1"
1513,"קולב","מתלה כביסה","hebrew1"
1513,"קולב","לתלות בגדים","hebrew1"
1679,"קולב","מחזיק שרשראות ועגילים","hebrew1"
1679,"קולב","מחזיק עיתונים","hebrew1"
1679,"קולב","נדנדה","hebrew1"
1672,"קולב","להגיע למדפים גבוהים","hebrew1"
1672,"קולב","לתלות בגדים","hebrew1"
1802,"קולב","בומרנג","hebrew1"
1802,"קולב","חץ וקשת","hebrew1"
1896,"קולב","להגיע למדפים גבוהים","hebrew1"
1896,"קולב","להכין שרשרת","hebrew1"
1896,"קולב","אימון קליעה למטרה","hebrew1"
1649,"קולב","תופס נייר טואלט","hebrew1"
1649,"קולב","מחזיק לטלפון","hebrew1"
1649,"קולב","שבלונה","hebrew1"
1793,"קולב","פריצת מכוניות","hebrew1"
405,"קולב","לתלות צמח מטפס","hebrew1"
405,"קולב","גוף של מנורה","hebrew1"
405,"קולב","בסיס של וישר ברכב","hebrew1"
1640,"קולב","קישוט בסלון","hebrew1"
1640,"קולב","אביזר אחסון לעטים","hebrew1"
1637,"צמיג","כסא","hebrew1"
1637,"צמיג","שולחן","hebrew1"
1637,"צמיג","גלגל בריכה","hebrew1"
1637,"צמיג","מעמד לחפצים","hebrew1"
1637,"צמיג","חפץ לקישוט","hebrew1"
1637,"צמיג","רגל שולחן","hebrew1"
1637,"צמיג","מעמד למראה","hebrew1"
1637,"צמיג","משקולת כושר","hebrew1"
1637,"צמיג","הגבהה","hebrew1"
1839,"צמיג","כסא","hebrew1"
1839,"צמיג","שולחן","hebrew1"
1839,"צמיג","משקולת כושר","hebrew1"
1839,"צמיג","אגרטל פרחים","hebrew1"
1839,"צמיג","ספסל","hebrew1"
1839,"צמיג","מיטה לחיית מחמד","hebrew1"
1292,"צמיג","כסא","hebrew1"
1292,"צמיג","גלגל בריכה","hebrew1"
1292,"צמיג","עציץ","hebrew1"
1815,"צמיג","כסא","hebrew1"
1815,"צמיג","משקולת כושר","hebrew1"
1815,"צמיג","מעצור לדלת","hebrew1"
1815,"צמיג","שרשרת אופנתית","hebrew1"
1106,"צמיג","ספסל","hebrew1"
1106,"צמיג","חצאית","hebrew1"
1106,"צמיג","פסל","hebrew1"
1106,"צמיג","מגלשות","hebrew1"
1106,"צמיג","חומה","hebrew1"
1106,"צמיג","מגן רוח","hebrew1"
1106,"צמיג","גדרות של בריכה","hebrew1"
1610,"צמיג","כסא","hebrew1"
1610,"צמיג","גלגל בריכה","hebrew1"
1610,"צמיג","משקולת כושר","hebrew1"
1610,"צמיג","מניעת התנגשות של ספינות ברציף","hebrew1"
1610,"צמיג","להתגלגל בתוכו מגבעה","hebrew1"
1610,"צמיג","ארגז","hebrew1"
1610,"צמיג","מסלול מכשולים","hebrew1"
1647,"צמיג","עציץ","hebrew1"
1647,"צמיג","לתלות על חבל כך שיהפוך משחק לכלבים","hebrew1"
1647,"צמיג","למחזר ולהפוך לריצוף כמו במשחקיות ילדים","hebrew1"
765,"צמיג","כסא","hebrew1"
765,"צמיג","להתגלגל בתוכו מגבעה","hebrew1"
765,"צמיג","למנוע מרכב מלהתנגש בקיר","hebrew1"
1889,"צמיג","נדנדה","hebrew1"
1889,"צמיג","גומי","hebrew1"
1889,"צמיג","צעצוע משחק","hebrew1"
1892,"צמיג","שולחן","hebrew1"
1892,"צמיג","משקולת כושר","hebrew1"
1892,"צמיג","מסלול מכשולים","hebrew1"
1892,"צמיג","נדנדה","hebrew1"
1892,"צמיג","ריפוד לכסא","hebrew1"
1892,"צמיג","מעיל","hebrew1"
717,"צמיג","משקולת כושר","hebrew1"
717,"צמיג","ספסל","hebrew1"
717,"צמיג","להתגלגל בתוכו מגבעה","hebrew1"
717,"צמיג","נדנדה","hebrew1"
717,"צמיג","לשרוף במחאה","hebrew1"
717,"צמיג","טרמפולינה","hebrew1"
717,"צמיג","לחבר לסירה ולעשות ג'ט סקי","hebrew1"
1631,"צמיג","כסא","hebrew1"
1631,"צמיג","גלגל בריכה","hebrew1"
1631,"צמיג","להתגלגל בתוכו מגבעה","hebrew1"
1631,"צמיג","נדנדה","hebrew1"
1631,"צמיג","לשרוף במחאה","hebrew1"
1631,"צמיג","אביזר למכונית","hebrew1"
1631,"צמיג","לשחק איתו ""ים יבשה""","hebrew1"
1631,"צמיג","לבנות איתו מגדל","hebrew1"
1904,"צמיג","כסא","hebrew1"
1904,"צמיג","שולחן","hebrew1"
1904,"צמיג","עציץ","hebrew1"
1904,"צמיג","נדנדה","hebrew1"
1902,"צמיג","משקולת כושר","hebrew1"
1902,"צמיג","מיטה לחיית מחמד","hebrew1"
1902,"צמיג","עציץ","hebrew1"
1902,"צמיג","ערסל","hebrew1"
1902,"צמיג","מחסום לכניסה","hebrew1"
1902,"צמיג","מסגרת לתמונה","hebrew1"
1902,"צמיג","משחק קלאס עם כמה גלגלים","hebrew1"
1903,"צמיג","כסא","hebrew1"
1903,"צמיג","לשחק איתו ""ים יבשה""","hebrew1"
1903,"צמיג","גלגל הצלה","hebrew1"
1903,"צמיג","סולם","hebrew1"
1903,"צמיג","חוצץ","hebrew1"
1903,"צמיג","ללפף סביבו פרחים ולהפוך אותו לזר יפה","hebrew1"
1905,"צמיג","מעצור לדלת","hebrew1"
1905,"צמיג","הגבהה","hebrew1"
1905,"צמיג","באולינג","hebrew1"
1906,"צמיג","למחזר ולהפוך לריצוף כמו במשחקיות ילדים","hebrew1"
1906,"צמיג","לשרוף במחאה","hebrew1"
1906,"צמיג","טרמפולינה","hebrew1"
1906,"צמיג","גומי","hebrew1"
1906,"צמיג","סוליית נעליים","hebrew1"
1598,"צמיג","חפץ לקישוט","hebrew1"
1598,"צמיג","טרמפולינה","hebrew1"
1598,"צמיג","מעמד לחפצים","hebrew1"
1816,"צמיג","כסא","hebrew1"
1816,"צמיג","מיטה לחיית מחמד","hebrew1"
1816,"צמיג","עציץ","hebrew1"
1816,"צמיג","נדנדה","hebrew1"
1824,"צמיג","כסא","hebrew1"
1824,"צמיג","גלגל בריכה","hebrew1"
1824,"צמיג","מסלול מכשולים","hebrew1"
1824,"צמיג","שער לבית","hebrew1"
1824,"צמיג","לשים עליו רגליים","hebrew1"
1824,"צמיג","חישוק","hebrew1"
1824,"צמיג","כלוב לחייה","hebrew1"
1824,"צמיג","כרית","hebrew1"
1901,"צמיג","כסא","hebrew1"
1901,"צמיג","עציץ","hebrew1"
1901,"צמיג","מסלול מכשולים","hebrew1"
1901,"צמיג","לשרוף במחאה","hebrew1"
1901,"צמיג","סולם","hebrew1"
1901,"צמיג","מתקנים לגני שעשועים","hebrew1"
1901,"צמיג","כרית","hebrew1"
1901,"צמיג","אסלה","hebrew1"
1901,"צמיג","מזון ליתושים","hebrew1"
1901,"צמיג","מטרה לחץ וקשת","hebrew1"
250,"צמיג","עציץ","hebrew1"
250,"צמיג","נדנדה","hebrew1"
250,"צמיג","אביזר למכונית","hebrew1"
250,"צמיג","כלוב לחייה","hebrew1"
250,"צמיג","לבנות איתו מגדל","hebrew1"
1686,"צמיג","עציץ","hebrew1"
1686,"צמיג","נדנדה","hebrew1"
1686,"צמיג","אביזר למכונית","hebrew1"
1686,"צמיג","תיק","hebrew1"
1798,"צמיג","כסא","hebrew1"
1798,"צמיג","נדנדה","hebrew1"
1798,"צמיג","חלק ממסלול בפארק חבלים","hebrew1"
1798,"צמיג","בריכה קטנה","hebrew1"
1895,"צמיג","כסא","hebrew1"
1895,"צמיג","רגל שולחן","hebrew1"
1895,"צמיג","מסלול מכשולים","hebrew1"
1895,"צמיג","מגביה ללפטופ","hebrew1"
1895,"צמיג","שק אגרוף","hebrew1"
1895,"צמיג","לצייר עליו","hebrew1"
1895,"צמיג","פריט עיצובי","hebrew1"
1895,"צמיג","פריט לסימון שבילים","hebrew1"
1514,"צמיג","כסא","hebrew1"
1514,"צמיג","שולחן","hebrew1"
1514,"צמיג","נדנדה","hebrew1"
1514,"צמיג","לצייר עליו","hebrew1"
1514,"צמיג","פריט עיצובי","hebrew1"
1514,"צמיג","אביזר למכונית","hebrew1"
1514,"צמיג","בריכה קטנה","hebrew1"
1514,"צמיג","צעצוע משחק","hebrew1"
1812,"צמיג","משקולת כושר","hebrew1"
1812,"צמיג","עציץ","hebrew1"
1812,"צמיג","נדנדה","hebrew1"
1812,"צמיג","מסגרת לתמונה","hebrew1"
1812,"צמיג","ארגז חול לחתול","hebrew1"
1781,"צמיג","משקולת כושר","hebrew1"
1781,"צמיג","טרמפולינה","hebrew1"
1781,"צמיג","לקפוץ בין צמיגים לאימון זריזות","hebrew1"
1883,"צמיג","עציץ","hebrew1"
1883,"צמיג","מתקן התחככות לחתול","hebrew1"
1883,"צמיג","משחק לחתול כשמים כדור בפנים","hebrew1"
1526,"צמיג","משקולת כושר","hebrew1"
1526,"צמיג","עציץ","hebrew1"
1526,"צמיג","סימון לשער במשחקי כדור","hebrew1"
825,"צמיג","משקולת כושר","hebrew1"
825,"צמיג","עציץ","hebrew1"
825,"צמיג","מניעת התנגשות של ספינות ברציף","hebrew1"
825,"צמיג","הדום","hebrew1"
825,"צמיג","לשים במגרש כלבים","hebrew1"
1836,"צמיג","כסא","hebrew1"
1836,"צמיג","שולחן","hebrew1"
1836,"צמיג","משקולת כושר","hebrew1"
1836,"צמיג","פסל","hebrew1"
1836,"צמיג","נדנדה","hebrew1"
1836,"צמיג","לשרוף במחאה","hebrew1"
392,"צמיג","כסא","hebrew1"
392,"צמיג","חצאית","hebrew1"
392,"צמיג","מטרה לחץ וקשת","hebrew1"
1652,"צמיג","גלגל בריכה","hebrew1"
1652,"צמיג","משקולת כושר","hebrew1"
1652,"צמיג","עציץ","hebrew1"
1652,"צמיג","טרמפולינה","hebrew1"
1652,"צמיג","ליצור ממנו בריכת נוי","hebrew1"
1813,"צמיג","להתגלגל בתוכו מגבעה","hebrew1"
1813,"צמיג","דריסת חרקים","hebrew1"
1813,"צמיג","גלגל הצלה","hebrew1"
1596,"צמיג","משקולת כושר","hebrew1"
1596,"צמיג","ספסל","hebrew1"
1596,"צמיג","עציץ","hebrew1"
1596,"צמיג","טרמפולינה","hebrew1"
1596,"צמיג","להשתמש בו בשביל להפיק חשמל בדומה לגנרטור שצריך לגלגל","hebrew1"
1596,"צמיג","אביזר קרקס","hebrew1"
1596,"צמיג","חוות גידול נמלים","hebrew1"
1596,"צמיג","בריכה קטנה","hebrew1"
412,"צמיג","כסא","hebrew1"
412,"צמיג","שולחן","hebrew1"
412,"צמיג","שרשרת אופנתית","hebrew1"
412,"צמיג","מסגרת לתמונה","hebrew1"
412,"צמיג","כלוב לחייה","hebrew1"
1673,"צמיג","משקולת כושר","hebrew1"
1673,"צמיג","ספסל","hebrew1"
1673,"צמיג","עציץ","hebrew1"
1673,"צמיג","אביזר למכונית","hebrew1"
1673,"צמיג","להישען עליו","hebrew1"
1316,"צמיג","משקולת כושר","hebrew1"
1316,"צמיג","מסלול מכשולים","hebrew1"
1316,"צמיג","בסיס ליצירת ריהוט","hebrew1"
1316,"צמיג","צעצוע משחק","hebrew1"
1316,"צמיג","הגבהה","hebrew1"
1513,"צמיג","אביזר למכונית","hebrew1"
1513,"צמיג","לתת מראה יפה לרכב","hebrew1"
1513,"צמיג","לתת איזון לרכב","hebrew1"
1513,"צמיג","לאפשר נסיעה נעימה","hebrew1"
1679,"צמיג","מיטה לחיית מחמד","hebrew1"
1679,"צמיג","עציץ","hebrew1"
1679,"צמיג","נדנדה","hebrew1"
1679,"צמיג","למנוע מרכב מלהתנגש בקיר","hebrew1"
1672,"צמיג","משקולת כושר","hebrew1"
1672,"צמיג","עציץ","hebrew1"
1672,"צמיג","אביזר למכונית","hebrew1"
1632,"צמיג","לאפשר נסיעה נעימה","hebrew1"
1632,"צמיג","לשרוף במחאה","hebrew1"
1632,"צמיג","אסלה","hebrew1"
1632,"צמיג","צעצוע משחק","hebrew1"
1802,"צמיג","משקולת כושר","hebrew1"
1802,"צמיג","עציץ","hebrew1"
1802,"צמיג","להתגלגל בתוכו מגבעה","hebrew1"
1802,"צמיג","נדנדה","hebrew1"
1802,"צמיג","לשרוף במחאה","hebrew1"
1896,"צמיג","טרמפולינה","hebrew1"
1649,"צמיג","כסא","hebrew1"
1649,"צמיג","שולחן","hebrew1"
1649,"צמיג","חפץ לקישוט","hebrew1"
1649,"צמיג","עציץ","hebrew1"
1649,"צמיג","נדנדה","hebrew1"
1793,"צמיג","עציץ","hebrew1"
1793,"צמיג","מסלול מכשולים","hebrew1"
1793,"צמיג","נדנדה","hebrew1"
1793,"צמיג","בולם זעזועים","hebrew1"
405,"צמיג","כסא","hebrew1"
405,"צמיג","משקולת כושר","hebrew1"
405,"צמיג","עציץ","hebrew1"
405,"צמיג","נדנדה","hebrew1"
405,"צמיג","מסגרת לתמונה","hebrew1"
405,"צמיג","לנעוץ עליו תמונות","hebrew1"
405,"צמיג","בית מנורה","hebrew1"
1898,"צמיג","משקולת כושר","hebrew1"
1898,"צמיג","מיטה לחיית מחמד","hebrew1"
1898,"צמיג","מסלול מכשולים","hebrew1"
1898,"צמיג","מחסום לכניסה","hebrew1"
1640,"צמיג","כסא","hebrew1"
1640,"צמיג","משקולת כושר","hebrew1"
1640,"צמיג","לצייר עליו","hebrew1"
1637,"מטאטא","הורדת מזיקים מהתקרה","hebrew1"
1637,"מטאטא","מתלה לקולבים","hebrew1"
1637,"מטאטא","משחק לכלב","hebrew1"
1637,"מטאטא","מקל הליכה","hebrew1"
1637,"מטאטא","חרב","hebrew1"
1637,"מטאטא","כלי התגוננות","hebrew1"
1839,"מטאטא","להתחפש למכשפה","hebrew1"
1839,"מטאטא","להתאמן איתו","hebrew1"
1839,"מטאטא","מיישר גב","hebrew1"
1292,"מטאטא","הורדת מזיקים מהתקרה","hebrew1"
1292,"מטאטא","להתחפש למכשפה","hebrew1"
1292,"מטאטא","מתלה בגדים","hebrew1"
1815,"מטאטא","נשק קר","hebrew1"
1815,"מטאטא","מקל הליכה","hebrew1"
1815,"מטאטא","מתלה בגדים","hebrew1"
1815,"מטאטא","מוט קפיצה לגובה","hebrew1"
1106,"מטאטא","חרב","hebrew1"
1106,"מטאטא","כלי התגוננות","hebrew1"
1106,"מטאטא","מיישר גב","hebrew1"
1106,"מטאטא","מתלה וילונות","hebrew1"
1106,"מטאטא","מתלה בגדים","hebrew1"
1106,"מטאטא","מברשת צביעה","hebrew1"
1106,"מטאטא","מנקה אבק","hebrew1"
1106,"מטאטא","ספסל","hebrew1"
1610,"מטאטא","להקים אוהל","hebrew1"
1610,"מטאטא","לתלות דגל","hebrew1"
1610,"מטאטא","לנער שטיח","hebrew1"
1610,"מטאטא","לחסום דלת","hebrew1"
1610,"מטאטא","לדחוף חפץ מתחת לספה","hebrew1"
1610,"מטאטא","לנעול דלת","hebrew1"
1610,"מטאטא","כובע של אינדיאני","hebrew1"
1610,"מטאטא","לעוף","hebrew1"
1647,"מטאטא","לנעול דלת","hebrew1"
1647,"מטאטא","להתחפש למכשפה","hebrew1"
1647,"מטאטא","להתאמן איתו","hebrew1"
1647,"מטאטא","אביזר אירובי","hebrew1"
765,"מטאטא","נשק קר","hebrew1"
765,"מטאטא","להתאמן איתו","hebrew1"
1889,"מטאטא","חרב","hebrew1"
1889,"מטאטא","לנער שטיח","hebrew1"
1889,"מטאטא","מגב","hebrew1"
1889,"מטאטא","כלי תעופה","hebrew1"
1892,"מטאטא","להתאמן איתו","hebrew1"
1892,"מטאטא","לחסום דלת","hebrew1"
1892,"מטאטא","מגרד לגב","hebrew1"
1892,"מטאטא","מגרפה","hebrew1"
1892,"מטאטא","לנעול דלת","hebrew1"
1892,"מטאטא","משחק לילדים","hebrew1"
1892,"מטאטא","נשק קר","hebrew1"
717,"מטאטא","מגרד לגב","hebrew1"
717,"מטאטא","בובת סוס","hebrew1"
717,"מטאטא","מחבט","hebrew1"
717,"מטאטא","ניפוץ מנורות","hebrew1"
717,"מטאטא","הטלת כידון","hebrew1"
1631,"מטאטא","מקל הליכה","hebrew1"
1631,"מטאטא","גשר מעל נחל","hebrew1"
1631,"מטאטא","לשרוף במדורה","hebrew1"
1631,"מטאטא","לטאטא איתו","hebrew1"
1631,"מטאטא","לשטוף איתו","hebrew1"
1631,"מטאטא","ליצור דחליל","hebrew1"
1631,"מטאטא","לעוף","hebrew1"
1631,"מטאטא","לפתוח ידית מרחוק","hebrew1"
1904,"מטאטא","מתלה וילונות","hebrew1"
1904,"מטאטא","פריט דקורטיבי לקיר","hebrew1"
1904,"מטאטא","מדף לדברים קטנים","hebrew1"
1904,"מטאטא","לחסום דלת","hebrew1"
1902,"מטאטא","להתחפש למכשפה","hebrew1"
1902,"מטאטא","מתלה בגדים","hebrew1"
1902,"מטאטא","בובת סוס","hebrew1"
1902,"מטאטא","הוצאת דברים שנתקעו מתחת למיטה","hebrew1"
1902,"מטאטא","רוגטקה","hebrew1"
1903,"מטאטא","מתלה בגדים","hebrew1"
1903,"מטאטא","שמשיה בים","hebrew1"
1903,"מטאטא","לתלות עליו צמחיה","hebrew1"
1903,"מטאטא","שרביט קסמים","hebrew1"
1903,"מטאטא","משחק גומי","hebrew1"
1905,"מטאטא","להתחפש למכשפה","hebrew1"
1905,"מטאטא","להקיש על הרצפה כמו בתופים","hebrew1"
1906,"מטאטא","הורדת מזיקים מהתקרה","hebrew1"
1906,"מטאטא","לכבות אור מרחוק","hebrew1"
1906,"מטאטא","לדפוק בתקרה בשביל שהשכנים למעלה יהיו בשקט","hebrew1"
1906,"מטאטא","נשק נגד פורצים","hebrew1"
1598,"מטאטא","להתחפש למכשפה","hebrew1"
1598,"מטאטא","לדפוק בתקרה בשביל שהשכנים למעלה יהיו בשקט","hebrew1"
1816,"מטאטא","להתחפש למכשפה","hebrew1"
1816,"מטאטא","פריט עיצובי","hebrew1"
1816,"מטאטא","מתלה בגדים","hebrew1"
1816,"מטאטא","מברשת צביעה","hebrew1"
1824,"מטאטא","הורדת מזיקים מהתקרה","hebrew1"
1824,"מטאטא","מקל הליכה","hebrew1"
1824,"מטאטא","ליצור דחליל","hebrew1"
1824,"מטאטא","להישען עליו","hebrew1"
1824,"מטאטא","מקל הליכה לעיוורים","hebrew1"
1824,"מטאטא","להבריש כלב","hebrew1"
1901,"מטאטא","הורדת מזיקים מהתקרה","hebrew1"
1901,"מטאטא","מקל הליכה","hebrew1"
1901,"מטאטא","מתלה וילונות","hebrew1"
1901,"מטאטא","לשרוף במדורה","hebrew1"
1901,"מטאטא","ליצור דחליל","hebrew1"
1901,"מטאטא","יתד","hebrew1"
1901,"מטאטא","לכתוב דברים בחול","hebrew1"
1901,"מטאטא","מוט לאהיל","hebrew1"
1901,"מטאטא","כלי לסגירת פתחי מזגן","hebrew1"
1901,"מטאטא","לדחוף חפץ מתחת לספה","hebrew1"
1901,"מטאטא","כלי תעופה","hebrew1"
1901,"מטאטא","נשק קר","hebrew1"
250,"מטאטא","להתחפש למכשפה","hebrew1"
250,"מטאטא","לטאטא איתו","hebrew1"
250,"מטאטא","לקרצף באמצעותו שטיח","hebrew1"
1686,"מטאטא","הורדת מזיקים מהתקרה","hebrew1"
1686,"מטאטא","לטאטא איתו","hebrew1"
1686,"מטאטא","נשק קר","hebrew1"
1798,"מטאטא","מתלה וילונות","hebrew1"
1798,"מטאטא","מברשת צביעה","hebrew1"
1895,"מטאטא","לנעול דלת","hebrew1"
1895,"מטאטא","נשק קר","hebrew1"
1895,"מטאטא","מברשת צביעה","hebrew1"
1895,"מטאטא","מתלה בגדים","hebrew1"
1895,"מטאטא","להקים אוהל","hebrew1"
1895,"מטאטא","לשחק לימבו","hebrew1"
1514,"מטאטא","מברשת צביעה","hebrew1"
1514,"מטאטא","לטאטא איתו","hebrew1"
1812,"מטאטא","מברשת צביעה","hebrew1"
1812,"מטאטא","מנקה אבק","hebrew1"
1812,"מטאטא","לשטוף רכב","hebrew1"
1781,"מטאטא","להתאמן איתו","hebrew1"
1781,"מטאטא","מנקה אבק","hebrew1"
1883,"מטאטא","מתלה בגדים","hebrew1"
1526,"מטאטא","ליצור דחליל","hebrew1"
1526,"מטאטא","להפחיד חזירי בר","hebrew1"
1526,"מטאטא","משחק לכלב","hebrew1"
825,"מטאטא","להתחפש למכשפה","hebrew1"
825,"מטאטא","להקים אוהל","hebrew1"
825,"מטאטא","ליצור דחליל","hebrew1"
825,"מטאטא","לשטוף רכב","hebrew1"
825,"מטאטא","הטלת כידון","hebrew1"
1836,"מטאטא","להקים אוהל","hebrew1"
1836,"מטאטא","לחסום דלת","hebrew1"
1836,"מטאטא","בובת סוס","hebrew1"
1836,"מטאטא","לשטוף איתו","hebrew1"
1836,"מטאטא","לשחק לימבו","hebrew1"
392,"מטאטא","לגרש חזירי בר","hebrew1"
392,"מטאטא","להכין שפם","hebrew1"
392,"מטאטא","נשק קר","hebrew1"
392,"מטאטא","הטלת כידון","hebrew1"
392,"מטאטא","להשמש באמנות לחימה","hebrew1"
1652,"מטאטא","להתחפש למכשפה","hebrew1"
1652,"מטאטא","הורדת מזיקים מהתקרה","hebrew1"
1652,"מטאטא","מקל הליכה","hebrew1"
1652,"מטאטא","מוט קפיצה לגובה","hebrew1"
1652,"מטאטא","לשחק משיכה בחבל","hebrew1"
1813,"מטאטא","מקל הליכה","hebrew1"
1813,"מטאטא","לשחק לימבו","hebrew1"
1813,"מטאטא","סימון תחום","hebrew1"
1596,"מטאטא","מקל הליכה","hebrew1"
1596,"מטאטא","להתחפש למכשפה","hebrew1"
1596,"מטאטא","לשרוף במדורה","hebrew1"
1596,"מטאטא","לחבר אליו סכין ולקטוף סברס","hebrew1"
1596,"מטאטא","הטלת כידון","hebrew1"
1596,"מטאטא","לייצב צמח מטפס","hebrew1"
412,"מטאטא","מגב","hebrew1"
412,"מטאטא","מסרק לדוב","hebrew1"
412,"מטאטא","מיקרופון","hebrew1"
412,"מטאטא","מסרק","hebrew1"
1673,"מטאטא","מתלה וילונות","hebrew1"
1673,"מטאטא","מברשת צביעה","hebrew1"
1673,"מטאטא","לחסום דלת","hebrew1"
1673,"מטאטא","ליצור דחליל","hebrew1"
1673,"מטאטא","להישען עליו","hebrew1"
1316,"מטאטא","מקל הליכה","hebrew1"
1316,"מטאטא","להתחפש למכשפה","hebrew1"
1316,"מטאטא","מתלה בגדים","hebrew1"
1513,"מטאטא","להתחפש למכשפה","hebrew1"
1513,"מטאטא","לטאטא איתו","hebrew1"
1679,"מטאטא","לתלות עליו צמחיה","hebrew1"
1679,"מטאטא","לחסום דלת","hebrew1"
1672,"מטאטא","לטאטא איתו","hebrew1"
1672,"מטאטא","לשטוף רכב","hebrew1"
1632,"מטאטא","הורדת מזיקים מהתקרה","hebrew1"
1632,"מטאטא","לטאטא איתו","hebrew1"
1632,"מטאטא","לשטוף איתו","hebrew1"
1632,"מטאטא","מדידת אורך","hebrew1"
1802,"מטאטא","מקל הליכה","hebrew1"
1802,"מטאטא","מגרד לגב","hebrew1"
1802,"מטאטא","מחבט","hebrew1"
1802,"מטאטא","לשחק לימבו","hebrew1"
1802,"מטאטא","מיקרופון","hebrew1"
1802,"מטאטא","פטיש","hebrew1"
1896,"מטאטא","להתחפש למכשפה","hebrew1"
1896,"מטאטא","מברשת צביעה","hebrew1"
1896,"מטאטא","מנקה אבק","hebrew1"
1649,"מטאטא","להתאמן איתו","hebrew1"
1649,"מטאטא","ליצור דחליל","hebrew1"
1793,"מטאטא","מקל הליכה","hebrew1"
1793,"מטאטא","מתלה בגדים","hebrew1"
1793,"מטאטא","כלי לליטוף תנינים","hebrew1"
1793,"מטאטא","צ'ופסטיקס","hebrew1"
1793,"מטאטא","קוטל ערפדים","hebrew1"
405,"מטאטא","מברשת צביעה","hebrew1"
405,"מטאטא","לחסום דלת","hebrew1"
405,"מטאטא","מדידת אורך","hebrew1"
405,"מטאטא","מברשת לכלב","hebrew1"
405,"מטאטא","סטנד למיקרופון","hebrew1"
1898,"מטאטא","מדידת אורך","hebrew1"
1898,"מטאטא","ספוג רחצה לאמבטיה","hebrew1"
1898,"מטאטא","תוספות שיער לראש","hebrew1"
1898,"מטאטא","לשטוף איתו","hebrew1"
1640,"מטאטא","מקל הליכה","hebrew1"
1640,"מטאטא","מתלה בגדים","hebrew1"
1640,"מטאטא","לבדוק האם משהו נתלה בקו ישר","hebrew1"
1640,"מטאטא","מייבש בגדים","hebrew1"
1637,"כיסא","שולחן","hebrew1"
1637,"כיסא","מעמד למחשב","hebrew1"
1637,"כיסא","מעמד לחפצים","hebrew1"
1637,"כיסא","מתלה בגדים","hebrew1"
1637,"כיסא","עוזר לתרגילי ספורט","hebrew1"
1839,"כיסא","הגבהה כדי להגיע למקומות גבוהים בבית","hebrew1"
1839,"כיסא","להניח עליו רגליים","hebrew1"
1839,"כיסא","לשחק כיסאות מוזיקליים","hebrew1"
