"ID","prompt","response","set","lab","response_cleaned","rater1","rater2"
351,"fork","haren kammen",4,3,"haren kammen",4,4
358,"fork","je haren kammen",4,3,"haren kammen",4,4
368,"fork","haren kammen",4,3,"haren kammen",4,4
387,"fork","haren kammen",4,3,"haren kammen",4,4
393,"fork","haren kammen",4,3,"haren kammen",4,4
396,"fork","haren kammen",4,3,"haren kammen",4,4
469,"fork","haren kammen",4,3,"haren kammen",4,4
487,"fork","haren kammen",4,3,"haren kammen",4,4
502,"fork","haren kammen",4,3,"haren kammen",4,4
523,"fork","haren kammen",4,3,"haren kammen",4,4
529,"fork","haren kammen",4,3,"haren kammen",4,4
540,"fork","Haren kammen",4,3,"haren kammen",4,4
555,"fork","haren kammen",4,3,"haren kammen",4,4
561,"fork","haren kammen",4,3,"haren kammen",4,4
633,"fork","je kan je haren ermee kammen",4,3,"haren kammen",4,4
652,"fork","haren kammen",4,3,"haren kammen",4,4
655,"fork","haren kammen",4,3,"haren kammen",4,4
660,"fork","haren kammen",4,3,"haren kammen",4,4
663,"fork","haren kammen",4,3,"haren kammen",4,4
688,"fork","haren kammen ",4,3,"haren kammen",4,4
711,"fork","haren kammen",4,3,"haren kammen",4,4
718,"fork","haren kammen",4,3,"haren kammen",4,4
729,"fork","haren kammen",4,3,"haren kammen",4,4
730,"fork","haren kammen",4,3,"haren kammen",4,4
733,"fork","haren kammen",4,3,"haren kammen",4,4
370,"fork","haren of andere troep uit een verstopt putje halen",4,3,"haren troep verstopt putje halen",3,3
179,"fork","als haring gebruiken voor een tent",4,3,"haring tent",4,5
336,"fork","gebruiken als haring voor je tent",4,3,"haring tent",4,5
131,"fork","hark",4,3,"hark",4,3
144,"fork","hark",4,3,"hark",4,3
168,"fork","hark",4,3,"hark",4,3
180,"fork","hark",4,3,"hark",4,3
185,"fork","hark",4,3,"hark",4,3
240,"fork","hark",4,3,"hark",4,3
248,"fork","hark",4,3,"hark",4,3
305,"fork","hark",4,3,"hark",4,3
371,"fork","harkje",4,3,"hark",4,3
378,"fork","hark",4,3,"hark",4,3
402,"fork","gebruiken als hark",4,3,"hark",4,3
417,"fork","hark",4,3,"hark",4,3
481,"fork","hark",4,3,"hark",4,3
586,"fork","hark",4,3,"hark",4,3
637,"fork","hark",4,3,"hark",4,3
649,"fork","hark",4,3,"hark",4,3
657,"fork","hark",4,3,"hark",4,3
753,"fork","hark",4,3,"hark",4,3
756,"fork","hark",4,3,"hark",4,3
194,"fork","om mee te harken",4,3,"harken",4,3
244,"fork","harken",4,3,"harken",4,3
321,"fork","harken",4,3,"harken",4,3
492,"fork","harken",4,3,"harken",4,3
505,"fork","harken",4,3,"harken",4,3
510,"fork","harken",4,3,"harken",4,3
517,"fork","harken",4,3,"harken",4,3
540,"fork","Harken",4,3,"harken",4,3
555,"fork","harken",4,3,"harken",4,3
666,"fork","harken",4,3,"harken",4,3
688,"fork","harken ",4,3,"harken",4,3
715,"fork","harken ",4,3,"harken",4,3
736,"fork","Harken",4,3,"harken",4,3
336,"fork","een heel naar geluid maken op je bord",4,3,"heel geluid bord",3,3
508,"fork","heel langzaam soep mee eten",4,3,"heel langzaam soep eten",1,2
237,"fork","in heet water gooien en het dan zien smelten (als dat kan)",4,3,"heet water gooien zien smelten",3,2
248,"fork","hefkraan",4,3,"hef kraan",3,3
478,"fork","hefvork",4,3,"hef vork",3,3
544,"fork","hefvork",4,3,"hef vork",3,3
101,"fork","Te gebruiken als hefboom",4,3,"hefboom",3,3
159,"fork","als hefboom",4,3,"hefboom",3,3
314,"fork","hefboom",4,3,"hefboom",3,3
332,"fork","als hefboom gebruiken",4,3,"hefboom",3,3
487,"fork","hefboom",4,3,"hefboom",3,3
517,"fork","hefboom",4,3,"hefboom",3,3
537,"fork","als hefboom",4,3,"hefboom",3,3
583,"fork","als hefboomn gebruiken",4,3,"hefboom",3,3
631,"fork","hefboom",4,3,"hefboom",3,3
640,"fork","hefboom",4,3,"hefboom",3,3
766,"fork","hefboom",4,3,"hefboom",3,3
159,"fork","van een hefboom om iets op te tillen",4,3,"hefboom tillen",3,3
330,"fork","hefboom voorwerp voor dingen open te maken",4,3,"hefboom voorwerp dingen open",3,3
354,"fork","gebruiken als hefboompje",4,3,"hefboompje",3,3
715,"fork","hefboompje ",4,3,"hefboompje",3,3
745,"fork","hefboompje",4,3,"hefboompje",3,3
184,"fork","heftruc ",4,3,"heftruck",3,3
628,"fork","heftruck",4,3,"heftruck",3,3
144,"fork","hek",4,3,"hek",4,4
239,"fork","hema",4,3,"HEMA",0,0
496,"fork","hersens",4,3,"hersens",0,0
143,"fork","hijsen",4,3,"hijsen",4,3
273,"fork","gebruiken alshint bij het spel hints",4,3,"hint spel hints",0,3
199,"fork","hockeyen",4,3,"hockeyen",4,5
778,"fork","hond kammen",4,3,"hond kammen",4,4
233,"fork","hondenblikvoer",4,3,"honden blikvoer",0,2
508,"fork","met honderden vorken een troon maken zoals in game of thrones",4,3,"honderden vorken troon zoals Game Thrones",5,4
105,"fork","honger",4,3,"honger",0,0
115,"fork","honger",4,3,"honger",0,0
360,"fork","honger",4,3,"honger",0,0
395,"fork","honger",4,3,"honger",0,0
426,"fork","honger",4,3,"honger",0,0
673,"fork","honger",4,3,"honger",0,0
727,"fork","honger",4,3,"honger",0,0
513,"fork","op je hoofd balanceren",4,3,"hoofd balanceren",2,3
375,"fork","op je hoofd leggen",4,3,"hoofd leggen",2,3
419,"fork","op je hoofd leggen",4,3,"hoofd leggen",2,3
496,"fork","hoofdgerecht",4,3,"hoofdgerecht",0,1
111,"fork","hooi",4,3,"hooi",0,3
121,"fork","hooi",4,3,"hooi",0,3
272,"fork","er hooi op doen",4,3,"hooi",3,3
361,"fork","hooi",4,3,"hooi",0,3
568,"fork","hooi",4,3,"hooi",0,3
594,"fork","hooi",4,3,"hooi",0,3
673,"fork","hooi",4,3,"hooi",0,3
732,"fork","hooi",4,3,"hooi",0,3
645,"fork","hooi bij elkaar schrapen",4,3,"hooi elkaar schrapen",3,3
133,"fork","hooi fiksen",4,3,"hooi fiksen",3,3
182,"fork","hooi opruimen",4,3,"hooi opruimen",3,3
255,"fork","hooi opscheppen",4,3,"hooi opscheppen",3,3
143,"fork","hooi pakken",4,3,"hooi pakken",3,3
116,"fork","Hooi prikken",4,3,"hooi prikken",2,3
215,"fork","hooi prikken ",4,3,"hooi prikken",2,3
389,"fork","hooi prikken",4,3,"hooi prikken",2,3
669,"fork","hooi prikken",4,3,"hooi prikken",2,3
129,"fork","hooirapen",4,3,"hooi rapen",3,3
487,"fork","hooi schep",4,3,"hooi schep",3,3
170,"fork","Hooi scheppen",4,3,"hooi scheppen",3,3
358,"fork","hooi scheppen",4,3,"hooi scheppen",3,3
363,"fork","hooi scheppen",4,3,"hooi scheppen",3,3
130,"fork","hooi mee verplaatsen",4,3,"hooi verplaatsen",3,3
218,"fork","hooi verplaatsen",4,3,"hooi verplaatsen",3,3
262,"fork","hooi verplaatsen",4,3,"hooi verplaatsen",3,3
113,"fork","als hooivork gebruiken",4,3,"hooivork",3,3
122,"fork","hooivork",4,3,"hooivork",3,3
128,"fork","Hooivork",4,3,"hooivork",3,3
146,"fork","hooivork",4,3,"hooivork",3,3
205,"fork","als hooivork",4,3,"hooivork",3,3
216,"fork","hooivork",4,3,"hooivork",3,3
474,"fork","als hooitvork gebruiken",4,3,"hooivork",3,3
490,"fork","hooivork",4,3,"hooivork",3,3
526,"fork","hooivork",4,3,"hooivork",3,3
630,"fork","hooivork",4,3,"hooivork",3,3
732,"fork","hooivork",4,3,"hooivork",3,3
267,"fork","hooivork met glitters",4,3,"hooivork glitters",3,3
370,"fork","hooivork --> om hooi mee te scheppen",4,3,"hooivork hooi scheppen",3,3
104,"fork","Hooivorken",4,3,"hooivorken",3,3
361,"fork","horecabedrijf",4,3,"horecabedrijf",0,0
168,"fork","houder",4,3,"houder",3,3
516,"fork","houdeer",4,3,"houder",3,3
281,"fork","houder voor foto's",4,3,"houder foto s",4,4
433,"fork","houder voor een kleine kaars",4,3,"houder kleine kaars",4,4
281,"fork","houder voor sieraden",4,3,"houder sieraden",4,4
425,"fork","houder voor snoep",4,3,"houder snoep",4,4
347,"fork","hout",4,3,"hout",0,0
421,"fork","hout",4,3,"hout",0,0
496,"fork","hout",4,3,"hout",0,0
732,"fork","hout",4,3,"hout",0,0
741,"fork","ermee huilen",4,3,"huilen",0,4
347,"fork","huis",4,3,"huis",0,0
546,"fork","huis",4,3,"huis",0,0
597,"fork","huis",4,3,"huis",0,0
398,"fork","huisje bouwen",4,3,"huisje bouwen",4,4
206,"fork","hulpmiddel",4,3,"hulpmiddel",2,3
421,"fork","hulpmiddel",4,3,"hulpmiddel",2,3
119,"fork","gebruiken als hulpmiddel bij eten bereiden",4,3,"hulpmiddel eten bereiden",1,1
343,"fork","hulpmiddel bij goocheltruc",4,3,"hulpmiddel goocheltruc",3,3
766,"fork","hulpmiddel bij voedsel eten",4,3,"hulpmiddel voedsel eten",1,1
508,"fork","geen idee",4,3,"idee",0,0
282,"fork","iemands oog uitprikken",4,3,"iemands oog prikken",3,2
486,"fork","in iemands oog prikken",4,3,"iemands oog prikken",3,2
350,"fork"," if you brave enough anything is a dildo",4,3,"if you brave enough anything a dildo",4,NA
583,"fork","gebruiken als ijsstokje",4,3,"ijs stokje",4,3
117,"fork","ijzer",4,3,"ijzer",0,0
217,"fork","ijzer",4,3,"ijzer",0,0
342,"fork","ijzer",4,3,"ijzer",0,0
347,"fork","ijzer",4,3,"ijzer",0,0
353,"fork","ijzer",4,3,"ijzer",0,0
360,"fork","ijzer",4,3,"ijzer",0,0
366,"fork","ijzer",4,3,"ijzer",0,0
421,"fork","ijzer",4,3,"ijzer",0,0
426,"fork","ijzer",4,3,"ijzer",0,0
490,"fork","ijzer",4,3,"ijzer",0,0
496,"fork","ijzer",4,3,"ijzer",0,0
511,"fork","ijzer",4,3,"ijzer",0,0
519,"fork","ijzer",4,3,"ijzer",0,0
568,"fork","ijzer",4,3,"ijzer",0,0
582,"fork","ijzer",4,3,"ijzer",0,0
780,"fork","ijzer",4,3,"ijzer",0,0
388,"fork","ijzer smelten",4,3,"ijzer smelten",0,NA
421,"fork","3 ijzeren deeltjes op 1",4,3,"ijzeren deeltjes",0,0
727,"fork","ikea ",4,3,"IKEA",0,0
540,"fork","Illusies mee maken",4,3,"illusies",0,3
327,"fork","iets ermee indrukken",4,3,"indrukken",3,2
404,"fork","ingredienten mixen",4,3,"ingrediÌÇnten mixen",1,NA
272,"fork","inkleuren",4,3,"inkleuren",3,3
781,"fork","inkleureb",4,3,"inkleuren",3,3
140,"fork","in inkt dopen en mee schrijven",4,3,"inkt dopen schrijven",4,4
155,"fork","in inkt dopen en mee schrijven",4,3,"inkt dopen schrijven",4,4
182,"fork","in de inkt dopen en er dan mee schrijven",4,3,"inkt dopen schrijven",4,4
228,"fork","inpakken",4,3,"inpakken",2,2
727,"fork","inrichten ",4,3,"inrichten",2,0
336,"fork","insecten ombrengen",4,3,"insecten ombrengen",2,3
781,"fork","inslikken",4,3,"inslikken",2,4
272,"fork","insmeren met olie",4,3,"insmeren olie",2,3
781,"fork","Insmeren met pindakaas",4,3,"insmeren pindakaas",2,2
103,"fork","Als instrument gebruiken",4,3,"instrument",3,3
783,"fork","instrument",4,3,"instrument",3,3
505,"fork","instrument/geluid mee maken door ergens op te slaan",4,3,"instrument geluid ergens slaan",3,3
585,"fork","inwikkelen in papier",4,3,"inwikkelen papier",2,NA
420,"fork","inwikkelen met slingers",4,3,"inwikkelen slingers",2,3
729,"fork","iphone simkaart mee uithalen",4,3,"iPhone simkaart uithalen",4,3
100,"fork","iphone unlocken (reset button)",4,3,"iPhone unlocken",4,3
352,"fork","jachtwapen",4,3,"jachtwapen",3,4
789,"fork","een jassenhanger",4,3,"jassenhanger",4,5
198,"fork","Bij jeuk",4,3,"jeuk",3,3
405,"fork","bij jeuk",4,3,"jeuk",3,3
202,"fork","als je jeuk hebt kan je ermee krabben",4,3,"jeuk hebt krabben",3,3
269,"fork","als je jeuk hebt mee krabben",4,3,"jeuk hebt krabben",3,3
356,"fork","als je jeuk hebt mee krabben",4,3,"jeuk hebt krabben",3,3
537,"fork","als je jeuk hebt om te krabben",4,3,"jeuk hebt krabben",3,3
520,"fork","als je jeuk hebt er mee krabben op je rug",4,3,"jeuk hebt krabben rug",3,3
612,"fork","jeuk krabben",4,3,"jeuk krabben",3,3
181,"fork","Gebruiken om de jeuk weg te halen",4,3,"jeuk weg halen",3,3
648,"fork","jeuken",4,3,"jeuken",4,3
529,"fork","als ''jeukstok'' gebruiken",4,3,"jeukstok",4,3
478,"fork","jezelf beschermen",4,3,"jezelf beschermen",3,3
282,"fork","jezelf electrokuteren ",4,3,"jezelf elektrocuteren",3,4
754,"fork","om jezelf te krabben",4,3,"jezelf krabben",3,3
622,"fork","jezelf piercen",4,3,"jezelf piercen",4,4
268,"fork","jezelf verdedigen",4,3,"jezelf verdedigen",3,3
660,"fork","jezelf verdedigen",4,3,"jezelf verdedigen",3,3
104,"fork","Jongleerobject",4,3,"jongleer object",4,4
162,"fork","jongleren",4,3,"jongleren",4,4
282,"fork","ermee jongleren",4,3,"jongleren",4,4
492,"fork","jongleren",4,3,"jongleren",4,4
507,"fork","jongleren",4,3,"jongleren",4,4
681,"fork","Jongleren",4,3,"jongleren",4,4
263,"fork","jurk van maken",4,3,"jurk",4,5
294,"fork","jurk van maken",4,3,"jurk",4,5
388,"fork"," en er een jurk van maken in een andere vorm",4,3,"jurk vorm",4,NA
366,"fork","kaars",4,3,"kaars",4,0
552,"fork","kaars",4,3,"kaars",4,0
597,"fork","kaars",4,3,"kaars",4,0
721,"fork","kaarsen",4,3,"kaarsen",4,0
220,"fork","kaarshouder",4,3,"kaarshouder",4,4
579,"fork","kaarsvet weghalen",4,3,"kaarsvet weghalen",4,2
496,"fork","kaas",4,3,"kaas",0,1
199,"fork","kaasvondue",4,3,"kaasfondue",0,1
374,"fork","om kabels achter een kast uit elkaar te houden",4,3,"kabels achter kast elkaar houden",4,4
540,"fork","Gebruiken voor kakkerlakkensalade",4,3,"kakkerlakkensalade",0,2
766,"fork","kalligrafeerpen",4,3,"kalligrafeer pen",5,3
125,"fork","gebruiken als kam",4,3,"kam",4,4
131,"fork","kam",4,3,"kam",4,4
144,"fork","kam",4,3,"kam",4,4
180,"fork","kam",4,3,"kam",4,4
185,"fork","kam",4,3,"kam",4,4
191,"fork","kam",4,3,"kam",4,4
195,"fork","kam",4,3,"kam",4,4
222,"fork","kam",4,3,"kam",4,4
240,"fork","kam",4,3,"kam",4,4
241,"fork","kam",4,3,"kam",4,4
248,"fork","kam",4,3,"kam",4,4
256,"fork","kam",4,3,"kam",4,4
264,"fork","kam",4,3,"kam",4,4
279,"fork","kam",4,3,"kam",4,4
290,"fork","kam",4,3,"kam",4,4
294,"fork","gebruiken als kam",4,3,"kam",4,4
305,"fork","kam",4,3,"kam",4,4
314,"fork","kam",4,3,"kam",4,4
323,"fork","kam",4,3,"kam",4,4
352,"fork","kam",4,3,"kam",4,4
378,"fork","kam",4,3,"kam",4,4
408,"fork","kam",4,3,"kam",4,4
410,"fork","gebruiken als kam",4,3,"kam",4,4
417,"fork","als kam",4,3,"kam",4,4
422,"fork","als kam gebruiken",4,3,"kam",4,4
423,"fork","kam",4,3,"kam",4,4
427,"fork","kam ",4,3,"kam",4,4
433,"fork","kam",4,3,"kam",4,4
478,"fork","als kam",4,3,"kam",4,4
484,"fork","kam",4,3,"kam",4,4
528,"fork","kam",4,3,"kam",4,4
531,"fork","kam",4,3,"kam",4,4
532,"fork","kam",4,3,"kam",4,4
537,"fork","als kam",4,3,"kam",4,4
591,"fork","kam",4,3,"kam",4,4
592,"fork","kam",4,3,"kam",4,4
613,"fork","kam",4,3,"kam",4,4
625,"fork","kam",4,3,"kam",4,4
637,"fork","kam",4,3,"kam",4,4
649,"fork","kam",4,3,"kam",4,4
661,"fork","kam",4,3,"kam",4,4
667,"fork","kam",4,3,"kam",4,4
682,"fork","als kam",4,3,"kam",4,4
717,"fork","KAMM",4,3,"kam",4,4
723,"fork","kam",4,3,"kam",4,4
735,"fork","kam",4,3,"kam",4,4
745,"fork","kam",4,3,"kam",4,4
747,"fork","gebruiken als kam",4,3,"kam",4,4
748,"fork","kam",4,3,"kam",4,4
750,"fork","kam",4,3,"kam",4,4
774,"fork","kam",4,3,"kam",4,4
777,"fork","kam",4,3,"kam",4,4
783,"fork","kam",4,3,"kam",4,4
784,"fork","kam",4,3,"kam",4,4
789,"fork","kam",4,3,"kam",4,4
157,"fork","gebruiken als kam voor je haar",4,3,"kam haar",4,4
430,"fork","gebruiken als kam voor je haar",4,3,"kam haar",4,4
468,"fork","gebruiken als kam voor je haar",4,3,"kam haar",4,4
143,"fork","kammen",4,3,"kammen",4,4
245,"fork","kammen",4,3,"kammen",4,4
258,"fork","kammen",4,3,"kammen",4,4
260,"fork","kammen",4,3,"kammen",4,4
321,"fork","kammen",4,3,"kammen",4,4
510,"fork","kammen",4,3,"kammen",4,4
525,"fork","kammen ",4,3,"kammen",4,4
565,"fork","Kammen",4,3,"kammen",4,4
634,"fork","kammen",4,3,"kammen",4,4
648,"fork","kammen",4,3,"kammen",4,4
664,"fork","kammen",4,3,"kammen",4,4
763,"fork","kammen",4,3,"kammen",4,4
769,"fork","kammen",4,3,"kammen",4,4
427,"fork","kandelaar van vorken ",4,3,"kandelaar vorken",5,4
628,"fork","kanon ammunitie",4,3,"kanon ammunitie",5,4
748,"fork","om de kantjes van zelfgemaakte ravioli mee dicht te maken",4,3,"kantjes zelfgemaakte ravioli dicht",4,1
648,"fork","gebruiken als kapitein haak",4,3,"kapitein haak",4,4
138,"fork","iets kapot maken",4,3,"kapot",0,2
183,"fork","iets kapot maken",4,3,"kapot",0,2
419,"fork","kapot maken",4,3,"kapot",0,2
504,"fork","om iets mee kapot te maken",4,3,"kapot",0,2
681,"fork","Kapot maken",4,3,"kapot",0,2
781,"fork","kapot maken",4,3,"kapot",0,2
119,"fork","iets kapot prikken",4,3,"kapot prikken",2,2
280,"fork","Iets kapot prikken/slaan (zoals een eitje)",4,3,"kapot prikken slaan",2,2
256,"fork","kapstok",4,3,"kapstok",0,5
618,"fork","kapstok gebruiken (omgebogen)",4,3,"kapstok",4,5
706,"fork","kapstok",4,3,"kapstok",0,5
766,"fork","kapstok",4,3,"kapstok",0,5
759,"fork","kapstok hanger",4,3,"kapstok hanger",4,5
341,"fork","een kasteel",4,3,"kasteel",4,0
715,"fork","kat kriebelen ",4,3,"kat kriebelen",3,4
116,"fork","als katapult gebruiken",4,3,"katapult",4,3
157,"fork","gebruiken als katapult",4,3,"katapult",4,3
202,"fork","als kattapult",4,3,"katapult",4,3
204,"fork","als katapult",4,3,"katapult",4,3
205,"fork","om een katapult mee te maken",4,3,"katapult",4,3
244,"fork","als katapult gebruiken",4,3,"katapult",4,3
273,"fork","als katapult gebruiken",4,3,"katapult",4,3
279,"fork","katapult",4,3,"katapult",4,3
354,"fork","gebruiken als katapult",4,3,"katapult",4,3
381,"fork","Gebruiken als katapult",4,3,"katapult",4,3
423,"fork","katapult",4,3,"katapult",4,3
493,"fork","als een katapolt gebruiken",4,3,"katapult",4,3
532,"fork","katapult",4,3,"katapult",4,3
576,"fork","als katapult gebruiken",4,3,"katapult",4,3
613,"fork","katapult",4,3,"katapult",4,3
625,"fork","kattepult",4,3,"katapult",4,3
651,"fork","catapult",4,3,"katapult",4,3
687,"fork","als katapult",4,3,"katapult",4,3
690,"fork","als katapult gebruiken",4,3,"katapult",4,3
735,"fork","katapult",4,3,"katapult",4,3
745,"fork","katapult",4,3,"katapult",4,3
747,"fork","als katapult gebruiken",4,3,"katapult",4,3
748,"fork","katapult",4,3,"katapult",4,3
750,"fork","katapultj",4,3,"katapult",4,3
772,"fork","katapult",4,3,"katapult",4,3
780,"fork","catapult",4,3,"katapult",4,3
350,"fork","als katapult bij en voedselgevecht om eten mee af te vuren",4,3,"katapult voedselgevecht eten af vuren",1,3
233,"fork","voor kattenblikvoer",4,3,"katten blikvoer",4,2
571,"fork","kattenvoer prakken",4,3,"kattenvoer prakken",1,1
121,"fork","kauwej",4,3,"kauwen",0,1
224,"fork","om op te kauwen",4,3,"kauwen",0,1
717,"fork","KAUWGOMKRABBER",4,3,"kauwgomkrabber",3,2
377,"fork","gebruiken om iets te keilen",4,3,"keilen",4,3
366,"fork","kerst",4,3,"kerst",0,0
552,"fork","kerst",4,3,"kerst",0,0
378,"fork","kerven",4,3,"kerven",3,3
158,"fork","ketting maken",4,3,"ketting",4,4
207,"fork","als ketting",4,3,"ketting",4,4
263,"fork","een ketting van maken",4,3,"ketting",4,4
789,"fork","ketting",4,3,"ketting",4,4
783,"fork","kettinghanger",4,3,"kettinghanger",4,4
121,"fork","keuken",4,3,"keuken",0,1
141,"fork","keuken",4,3,"keuken",0,1
174,"fork"," keuken ",4,3,"keuken",0,NA
246,"fork","keuken",4,3,"keuken",0,1
247,"fork","keuken",4,3,"keuken",0,1
331,"fork","keuken",4,3,"keuken",0,1
366,"fork","keuken",4,3,"keuken",0,1
372,"fork","keuken",4,3,"keuken",0,1
409,"fork","keuken",4,3,"keuken",0,1
546,"fork","keuken",4,3,"keuken",0,1
606,"fork","keuken",4,3,"keuken",0,1
630,"fork","keuken",4,3,"keuken",0,1
721,"fork","keuken",4,3,"keuken",0,1
727,"fork","keuken",4,3,"keuken",0,1
630,"fork","keukengereedschap",4,3,"keukengereedschap",2,1
246,"fork","keukenla",4,3,"keukenla",0,1
247,"fork","keukenla",4,3,"keukenla",0,1
409,"fork","keukenla",4,3,"keukenla",0,1
305,"fork","kietelinstrument",4,3,"kietel instrument",3,4
202,"fork","iemand ermee kietelen",4,3,"kietelen",4,4
711,"fork","kietelen",4,3,"kietelen",3,4
738,"fork","kietelen",4,3,"kietelen",3,4
376,"fork","kijken of de taart of vlees gaar is",4,3,"kijken taart vlees gaar",2,1
477,"fork","kill",4,3,"kill",3,2
267,"fork","kinderspeelgoed",4,3,"kinderspeelgoed",3,3
771,"fork","kinderspeelgoed",4,3,"kinderspeelgoed",3,3
759,"fork","kledinghanger",4,3,"kledinghanger",3,5
391,"fork","klein",4,3,"klein",0,0
562,"fork","klein",4,3,"klein",0,0
335,"fork","iets uit een klein gaatje halen via de punten",4,3,"klein gaatje halen via punten",3,2
520,"fork","door een klein gaatje prikken waar je vinger te groot voor is",4,3,"klein gaatje prikken waar vinger groot",2,2
383,"fork","klein potje aarde harken",4,3,"klein potje aarde harken",4,3
160,"fork","om kleine knopjes mee in te drukken (zo'n reset knop op apparaten)",4,3,"kleine knopjes drukken",3,3
747,"fork","gebruiken om iets uit een kleine ruimte te halen",4,3,"kleine ruimte halen",3,2
421,"fork","kleine vork",4,3,"kleine vork",1,1
594,"fork","kleine zeemeermin",4,3,"kleine zeemeermin",0,3
254,"fork","kleuren",4,3,"kleuren",4,3
618,"fork","klimmen (als pikhouweel)",4,3,"klimmen",4,5
213,"fork","klinken",4,3,"klinken",3,3
359,"fork","klitten uit je haar halen",4,3,"klitten haar halen",4,4
341,"fork","een klok",4,3,"klok",5,4
477,"fork","klok",4,3,"klok",5,4
507,"fork","klok",4,3,"klok",5,4
157,"fork","kloppen",4,3,"kloppen",1,1
682,"fork","kloppen",4,3,"kloppen",1,1
691,"fork","kloppen",4,3,"kloppen",1,1
289,"fork","kloten met dopertjes",4,3,"kloten doperwtjes",1,1
266,"fork","klussen",4,3,"klussen",3,1
139,"fork","iets klutsen",4,3,"klutsen",2,1
684,"fork","iets klutsen",4,3,"klutsen",2,1
289,"fork","aan knagen uit verveling",4,3,"knagen verveling",3,1
428,"fork","knife",4,3,"knife",2,2
775,"fork","knijpen",4,3,"knijpen",0,3
359,"fork","knofelook stamper",4,3,"knoflook stamper",3,2
406,"fork","je kan er mee knutselen",4,3,"knutselen",3,3
508,"fork","knutselen",4,3,"knutselen",3,3
514,"fork","knutselen",4,3,"knutselen",3,3
643,"fork","knutselen",4,3,"knutselen",3,3
495,"fork","genruiken in knutselwerkjes",4,3,"knutselwerkjes",3,3
238,"fork","koevoet",4,3,"koevoet",3,3
272,"fork","er een kok mee spelen",4,3,"kok spelen",0,2
141,"fork","koken",4,3,"koken",1,1
161,"fork","koken",4,3,"koken",1,1
174,"fork"," koken",4,3,"koken",1,NA
190,"fork","koken",4,3,"koken",1,1
229,"fork","om te koken",4,3,"koken",1,1
230,"fork","koken",4,3,"koken",1,1
237,"fork","ermee koken",4,3,"koken",1,1
246,"fork","koken",4,3,"koken",1,1
365,"fork","gebruiken met koken",4,3,"koken",1,1
399,"fork","om mee te koken",4,3,"koken",1,1
409,"fork","koken",4,3,"koken",1,1
429,"fork","koken",4,3,"koken",1,1
487,"fork","koken",4,3,"koken",1,1
606,"fork","koken",4,3,"koken",1,1
721,"fork","koken",4,3,"koken",1,1
727,"fork","koken",4,3,"koken",1,1
762,"fork","koken",4,3,"koken",1,1
218,"fork","in je kont stoppen",4,3,"kont stoppen",3,4
141,"fork","kook",4,3,"kook",0,1
209,"fork","kookgerei",4,3,"kookgerei",1,1
721,"fork","kookplaat",4,3,"kookplaat",1,5
166,"fork","kopen",4,3,"kopen",2,1
213,"fork","kopen",4,3,"kopen",2,1
727,"fork","kopen",4,3,"kopen",2,1
753,"fork","koper",4,3,"koper",0,1
348,"fork","kortsluiting maken",4,3,"kortsluiting",3,4
117,"fork","koud",4,3,"koud",0,0
131,"fork","koud",4,3,"koud",0,0
531,"fork","krab ding om etensresten van een bord af te halen",4,3,"krab ding etensresten bord af halen",3,2
107,"fork","krabben",4,3,"krabben",3,3
151,"fork","krabben",4,3,"krabben",3,3
160,"fork","krabben",4,3,"krabben",3,3
170,"fork","Krabben",4,3,"krabben",3,3
180,"fork","krabben",4,3,"krabben",3,3
213,"fork","krabben",4,3,"krabben",3,3
218,"fork","krabben",4,3,"krabben",3,3
219,"fork","krabben",4,3,"krabben",3,3
231,"fork","Krabben",4,3,"krabben",3,3
244,"fork","krabben",4,3,"krabben",3,3
245,"fork","krabben",4,3,"krabben",3,3
249,"fork","mee krabben",4,3,"krabben",3,3
252,"fork","krabben",4,3,"krabben",3,3
265,"fork","om mee te krabben",4,3,"krabben",3,3
268,"fork","krabben",4,3,"krabben",3,3
286,"fork","krabben",4,3,"krabben",3,3
290,"fork","krabben",4,3,"krabben",3,3
327,"fork","krabben",4,3,"krabben",3,3
358,"fork","krabben",4,3,"krabben",3,3
368,"fork","krabben",4,3,"krabben",3,3
369,"fork","krabben",4,3,"krabben",3,3
419,"fork","iemand krabben",4,3,"krabben",3,3
422,"fork","krabben",4,3,"krabben",3,3
426,"fork","krabben",4,3,"krabben",3,3
523,"fork","krabben",4,3,"krabben",3,3
544,"fork","krabben",4,3,"krabben",3,3
564,"fork","iemand mee krabben",4,3,"krabben",3,3
576,"fork","krabben",4,3,"krabben",3,3
577,"fork","krabben",4,3,"krabben",3,3
607,"fork","krabben",4,3,"krabben",3,3
622,"fork","krabben",4,3,"krabben",3,3
681,"fork","Krabben",4,3,"krabben",3,3
684,"fork","iemand krabben",4,3,"krabben",3,3
685,"fork","krabben",4,3,"krabben",3,3
700,"fork","krabben",4,3,"krabben",3,3
730,"fork","krabben",4,3,"krabben",3,3
733,"fork","krabben",4,3,"krabben",3,3
738,"fork","krabben",4,3,"krabben",3,3
742,"fork","krabben",4,3,"krabben",3,3
750,"fork","krabben",4,3,"krabben",3,3
751,"fork","krabben",4,3,"krabben",3,3
383,"fork","krabben als je jeuk hebt (niet meer mee eten daarna)",4,3,"krabben jeuk hebt",3,3
309,"fork","krabben aan jezelf of een ander",4,3,"krabben jezelf ander",3,3
