ID,prompt,response,itemID,rater1,rater2,rater3,rater4
1282,冰块,消暑,1064,2,1,1,3
1282,马来貘,入药,1065,2,2,1,0
1282,马来貘,信仰,1065,2,0,4,0
1282,咖啡,提神,1066,2,1,1,3
1282,咖啡,制毒药,1066,2,2,1,1
1282,擀面杖,旗杆,1067,3,2,2,3
1282,擀面杖,武器,1067,2,3,1,3
1282,戒指,当耳环,1068,2,1,2,3
1282,戒指,信物,1068,1,1,1,2
1282,气球,求救信号,1069,2,3,2,3
1282,气球,作案道具,1069,2,3,2,2
1282,芦荟,面膜,1070,2,2,1,3
1282,芦荟,食物,1070,1,1,1,3
1282,橄榄油,美容,1071,1,2,1,3
1282,橄榄油,做菜,1071,1,1,1,3
1282,花瓣,食用,1072,2,1,1,2
1282,花瓣,颜料,1072,2,3,1,3
1282,土豆,实验材料,1073,3,2,2,3
1282,土豆,食用,1073,1,1,1,3
1282,曲别针,耳环,1074,2,2,2,3
1282,曲别针,胸针,1074,2,2,1,2
1282,浴缸,船,1075,2,1,2,3
1282,浴缸,种菜,1075,2,1,1,3
1283,铃铛,闹铃,1061,2,1,1,3
1283,铃铛,游戏道具,1061,2,3,2,3
1283,酒瓶,花瓶插画,1062,2,1,1,4
1283,酒瓶,水杯喝水,1062,1,1,1,3
1283,西瓜皮,头盔艺术,1063,2,2,2,3
1283,西瓜皮,西瓜灯,1063,2,3,2,4
1283,冰块,冰箱自制,1064,1,1,1,4
1283,冰块,敷脚等,1064,1,2,1,2
1283,马来貘,饰品手工,1065,2,2,2,2
1283,马来貘,做衣服,1065,2,3,2,0
1283,咖啡,除臭,1066,3,2,1,3
1283,咖啡,香薰,1066,2,3,1,0
1283,擀面杖,敲钉子,1067,2,3,2,3
1283,擀面杖,瘦腿,1067,2,3,1,3
1283,戒指,耳环头饰,1068,2,1,2,3
1283,戒指,秀恩爱,1068,2,3,1,1
1283,气球,按摩,1069,3,2,2,2
1283,气球,装饰会场,1069,1,2,2,2
1283,芦荟,伤口处理,1070,2,1,1,3
1283,芦荟,做成奶茶,1070,2,1,1,3
1283,橄榄油,炒菜,1071,1,1,1,1
1283,橄榄油,护肤擦脸,1071,1,2,1,3
1283,花瓣,泡水,1072,2,1,1,3
1283,花瓣,做手帐,1072,2,3,2,3
1283,土豆,美容面膜,1073,2,2,2,3
1283,土豆,手工,1073,2,3,2,3
1283,曲别针,悬挂东西,1074,1,2,2,3
1283,曲别针,资料装订,1074,1,2,1,3
1283,浴缸,洗衣服,1075,1,1,1,1
1283,浴缸,洗澡,1075,1,1,1,3
1284,铃铛,风吹,1061,1,1,1,1
1284,铃铛,西游记,1061,0,3,2,0
1284,酒瓶,烧烤,1062,1,2,2,2
1284,酒瓶,宴席,1062,1,1,1,2
1284,西瓜皮,冰箱,1063,2,0,1,3
1284,西瓜皮,香蕉,1063,0,0,2,0
1284,冰块,奶茶,1064,1,1,1,3
1284,冰块,裙子,1064,0,3,2,1
1284,马来貘,动物园,1065,2,2,1,0
1284,马来貘,烤肉,1065,2,1,1,0
1284,咖啡,非洲,1066,0,0,1,3
1284,咖啡,夜晚,1066,0,2,1,3
1284,擀面杖,酒瓶,1067,3,1,1,0
1284,擀面杖,树枝,1067,2,1,1,3
1284,戒指,手链,1068,2,2,2,2
1284,戒指,太阳,1068,0,0,1,3
1284,气球,儿童节,1069,2,0,1,0
1284,气球,太空,1069,0,0,2,0
1284,芦荟,补水,1070,2,2,1,3
1284,芦荟,夏天,1070,0,0,1,0
1284,橄榄油,厨房,1071,1,0,1,1
1284,橄榄油,谢霆锋,1071,0,0,2,0
1284,花瓣,沐浴,1072,1,2,1,2
1284,花瓣,裙子,1072,3,3,2,3
1284,土豆,薯条,1073,1,1,1,2
1284,土豆,猪肉,1073,0,0,1,0
1284,曲别针,书本,1074,1,2,1,1
1284,曲别针,衣服,1074,2,2,2,1
1284,浴缸,红酒,1075,2,1,1,1
1284,浴缸,棉花,1075,2,0,1,3
1285,铃铛,狗,1061,1,1,2,0
1285,铃铛,信号,1061,2,3,2,2
1285,酒瓶,打架,1062,2,2,1,2
1285,酒瓶,酒,1062,1,1,1,3
1285,西瓜皮,美容,1063,2,2,2,3
1285,西瓜皮,西瓜,1063,0,1,1,1
1285,冰块,水,1064,1,1,1,3
1285,冰块,饮料,1064,1,1,1,3
1285,马来貘,动物,1065,2,1,1,0
1285,马来貘,珍稀,1065,0,0,1,0
1285,咖啡,牛奶,1066,2,0,1,3
1285,咖啡,提神,1066,2,1,1,3
1285,擀面杖,棍,1067,2,1,1,3
1285,擀面杖,饺子皮,1067,1,1,1,1
1285,戒指,结婚,1068,2,1,1,2
1285,戒指,手指,1068,0,0,1,3
1285,气球,爆炸,1069,1,1,1,3
1285,气球,浪漫,1069,2,3,1,2
1285,芦荟,绿色,1070,0,0,2,0
1285,芦荟,美容,1070,1,2,1,3
1285,橄榄油,橄榄,1071,0,0,1,3
1285,橄榄油,美食,1071,2,1,1,1
1285,花瓣,花,1072,0,0,1,0
1285,花瓣,浪漫,1072,2,2,2,0
1285,土豆,番茄,1073,0,0,1,3
1285,土豆,美味,1073,1,1,1,3
1285,曲别针,有序,1074,0,0,0,0
1285,曲别针,整理,1074,1,1,2,1
1285,浴缸,放松,1075,2,3,1,3
1285,浴缸,沐浴,1075,1,1,1,3
1286,铃铛,防走丢,1061,2,1,2,3
1286,铃铛,只要恐怖气氛,1061,2,3,2,2
1286,酒瓶,插花,1062,2,1,1,4
1286,酒瓶,弄碎了放栏杆上防盗,1062,4,2,2,2
1286,西瓜皮,恶作剧,1063,2,3,2,3
1286,西瓜皮,帽子,1063,3,2,2,3
1286,冰块,暗器,1064,2,3,2,3
1286,冰块,冰屋,1064,2,3,1,3
1286,马来貘,宠物,1065,2,2,1,2
1286,马来貘,坐骑,1065,2,2,2,2
1286,咖啡,下药,1066,2,2,1,3
1286,咖啡,作画,1066,2,3,1,3
1286,擀面杖,防狼,1067,2,2,1,2
1286,擀面杖,瘦腿,1067,2,3,1,3
1286,戒指,顶针,1068,2,2,2,3
1286,戒指,项链,1068,2,1,2,2
1286,气球,打水仗,1069,3,2,1,3
1286,气球,恶作剧,1069,2,2,1,3
1286,芦荟,美容,1070,1,2,1,3
1286,芦荟,事物,1070,0,0,0,3
1286,橄榄油,恶作剧,1071,3,3,2,3
1286,橄榄油,润滑,1071,1,2,1,3
1286,花瓣,泡澡,1072,2,1,1,3
1286,花瓣,装饰,1072,2,3,2,3
1286,土豆,雕刻,1073,2,3,2,3
1286,土豆,投掷,1073,2,1,2,3
1286,曲别针,弄直了取手机卡,1074,2,1,1,4
1286,曲别针,弄直了送容嬷嬷,1074,4,4,2,1
1286,浴缸,蓄水,1075,1,1,1,3
1286,浴缸,养殖,1075,3,1,1,3
1287,铃铛,闹钟,1061,2,1,1,3
1287,铃铛,装饰,1061,1,2,2,3
1287,酒瓶,储钱罐,1062,2,2,1,3
1287,酒瓶,装饰,1062,2,2,2,3
1287,西瓜皮,碟子,1063,2,2,2,3
1287,西瓜皮,装饰,1063,2,3,2,3
1287,冰块,冰敷,1064,1,1,1,3
1287,冰块,汽水,1064,1,1,1,2
1287,马来貘,家用,1065,2,2,2,0
1287,马来貘,装饰,1065,2,2,2,0
1287,咖啡,喝水,1066,0,1,1,3
1287,咖啡,温泉,1066,2,3,1,1
1287,擀面杖,棍子,1067,2,1,1,3
1287,擀面杖,置物架,1067,3,3,1,3
1287,戒指,扣子,1068,2,2,2,2
1287,戒指,装饰,1068,2,1,2,2
1287,气球,装饰,1069,1,2,2,2
1287,气球,装水,1069,2,1,1,3
1287,芦荟,空气清香剂,1070,2,3,2,3
1287,芦荟,面膜,1070,2,2,1,3
1287,橄榄油,护肤,1071,1,2,1,3
1287,橄榄油,洗发水,1071,2,2,1,2
1287,花瓣,花瓣浴,1072,1,2,1,3
1287,花瓣,装饰,1072,2,3,2,3
1287,土豆,薯片,1073,1,1,1,2
1287,土豆,薯条,1073,1,1,1,2
1287,曲别针,别针,1074,2,2,1,2
1287,曲别针,夹文档,1074,1,1,1,3
1287,浴缸,储藏,1075,2,1,1,3
1287,浴缸,洗澡,1075,1,1,1,3
1288,铃铛,钓鱼铃,1061,2,2,1,3
1288,铃铛,乐器,1061,2,2,1,3
1288,酒瓶,花瓶,1062,2,2,1,4
1288,酒瓶,碎片墙饰,1062,3,2,2,4
1288,西瓜皮,擦污渍,1063,2,2,2,3
1288,西瓜皮,做成果干,1063,2,1,1,3
1288,冰块,冰酒,1064,1,1,1,2
1288,冰块,做机关,1064,3,3,2,3
1288,马来貘,拉车,1065,3,1,1,0
1288,马来貘,坐骑,1065,2,2,2,2
1288,咖啡,水彩画,1066,2,3,1,3
1288,咖啡,香薰,1066,2,3,1,0
1288,擀面杖,教鞭,1067,2,3,2,3
1288,擀面杖,木偶人,1067,2,3,1,3
1288,戒指,项链,1068,2,1,2,2
1288,戒指,钥匙扣,1068,2,2,1,2
1288,气球,导游旗,1069,3,1,2,2
1288,气球,暖水袋,1069,2,2,2,3
1288,芦荟,炒菜,1070,2,1,1,3
1288,芦荟,阻紫外线,1070,2,3,2,2
1288,橄榄油,润滑油,1071,1,2,1,3
1288,橄榄油,卸妆,1071,2,2,1,3
1288,花瓣,泡茶,1072,2,1,1,3
1288,花瓣,鲜花饼,1072,1,1,1,2
1288,土豆,发芽养花,1073,1,1,1,3
1288,土豆,根茎繁殖,1073,1,1,2,3
1288,曲别针,耳钉,1074,2,2,2,3
1288,曲别针,取电话卡,1074,2,1,1,4
1288,浴缸,种菜,1075,2,1,1,3
1288,浴缸,做餐桌,1075,2,1,2,2
1289,茶壶,用来浇花,1076,2,2,2,3
1289,茶壶,用来抓鸟,1076,2,2,2,3
1289,灌木,用来吃,1077,0,1,1,2
1289,灌木,用来打人,1077,3,2,2,3
1289,无花果,用来泡水,1078,1,1,1,3
1289,无花果,用来做装饰,1078,1,2,2,2
1289,韭菜,用来呛人,1079,3,1,2,2
1289,韭菜,用来做头饰,1079,2,2,3,3
1289,花椒,用来保持清醒,1080,1,1,2,3
1289,花椒,用来防狼,1080,2,1,2,3
1289,纸巾,用来叠纸,1081,2,1,1,3
1289,纸巾,用来送别,1081,2,1,3,3
1289,皮筋,用来跳,1082,2,2,2,2
1289,皮筋,用来做手工,1082,2,2,2,2
1289,黄金,用来聚光,1083,2,3,3,3
1289,黄金,用来砸石头,1083,2,1,1,2
1289,音响,放书,1084,1,1,1,2
1289,音响,闹钟,1084,2,1,2,4
1289,画像,审美,1085,1,1,2,3
1289,画像,吓人,1085,2,1,2,2
1289,狐狸,看家,1086,2,2,2,3
1289,狐狸,撸,1086,3,1,3,3
1289,发带,绑架,1087,2,2,2,1
1289,发带,拎东西,1087,2,2,2,3
1289,纸杯,打草稿,1088,2,1,1,2
1289,纸杯,做手工,1088,2,1,2,2
1289,棉签,润唇,1089,2,1,1,3
1289,棉签,涂口红,1089,2,1,1,3
1289,柿子,美观,1090,2,1,1,2
1289,柿子,榨汁,1090,1,1,1,3
1290,茶壶,花洒,1076,2,2,2,4
1290,茶壶,夜壶,1076,2,2,1,3
1290,灌木,陷阱,1077,2,2,3,3
1290,灌木,装饰品,1077,1,2,3,3
1290,无花果,地雷,1078,3,2,2,2
1290,无花果,子弹,1078,2,2,2,1
1290,韭菜,窗帘,1079,3,2,3,4
1290,韭菜,绳子,1079,1,2,2,3
1290,花椒,耳塞,1080,0,2,3,3
1290,花椒,麻醉弹,1080,1,1,2,3
1290,纸巾,吸水布,1081,1,1,1,3
1290,纸巾,折飞机,1081,2,1,2,3
1290,皮筋,束发带,1082,1,1,2,2
1290,皮筋,跳绳,1082,2,2,2,2
1290,黄金,弹珠,1083,2,1,2,3
1290,黄金,积木,1083,3,2,2,3
1290,音响,积木,1084,2,1,2,3
1290,音响,喇叭,1084,1,1,1,3
1290,画像,垫桌脚,1085,2,1,1,3
1290,画像,遮光布,1085,2,1,2,4
1290,狐狸,帽子,1086,3,2,2,3
1290,狐狸,衣服,1086,2,2,2,3
1290,发带,绳子,1087,2,1,1,3
1290,发带,腰带,1087,2,1,1,3
1290,纸杯,传声器,1088,2,2,2,3
1290,纸杯,望远镜,1088,2,2,3,3
1290,棉签,火把,1089,2,2,1,3
1290,棉签,数数棍,1089,2,2,1,3
1290,柿子,炮弹,1090,3,1,3,3
1290,柿子,颜料,1090,2,2,3,3
1291,茶壶,给植物浇水,1076,1,2,2,3
1291,茶壶,养多肉,1076,2,2,2,3
1291,灌木,藏宝箱,1077,2,2,2,3
1291,灌木,剪成形状好看,1077,1,1,2,3
1291,无花果,画画,1078,2,2,3,3
1291,无花果,碾成泥下锅油炸,1078,1,1,1,3
1291,韭菜,编成小动物,1079,2,2,3,2
1291,韭菜,榨汁喝,1079,1,1,1,2
1291,花椒,打成粉末作画,1080,2,1,3,3
1291,花椒,拼成模型,1080,2,2,3,3
1291,纸巾,加胶水做模型,1081,2,1,2,4
1291,纸巾,折纸,1081,2,1,2,3
1291,皮筋,变魔术,1082,2,2,2,4
1291,皮筋,当手链,1082,2,1,2,2
1291,黄金,熔掉做首饰,1083,2,1,2,3
1291,黄金,做摆件,1083,1,1,2,3
1291,音响,调声音打碟,1084,1,1,3,3
1291,音响,筛面粉,1084,3,2,2,4
1291,画像,连成一个故事,1085,2,2,3,3
1291,画像,头身错开拼接,1085,2,2,0,4
1291,狐狸,当枕头,1086,3,2,2,3
1291,狐狸,看门,1086,2,2,2,3
1291,发带,当丝巾,1087,2,2,2,3
1291,发带,卷头发,1087,1,1,1,3
1291,纸杯,传声筒,1088,2,2,2,3
1291,纸杯,做成塔,1088,2,2,2,4
1291,棉签,刷键盘,1089,2,1,1,3
1291,棉签,刷眼影,1089,2,1,1,3
1291,柿子,捏着发泄,1090,2,1,2,3
1291,柿子,投掷物品,1090,2,1,2,2
1292,茶壶,淋浴头,1076,3,2,2,3
1292,茶壶,闹钟,1076,2,3,3,3
1292,灌木,扫把,1077,2,2,2,3
1292,灌木,衣架,1077,2,2,2,3
1292,无花果,画画材料,1078,2,2,3,3
1292,无花果,文玩核桃,1078,0,3,2,3
1292,韭菜,编织工具,1079,2,2,3,3
1292,韭菜,假眉毛,1079,3,2,3,4
1292,花椒,按摩珠,1080,2,2,3,3
1292,花椒,做花束,1080,1,1,3,3
1292,纸巾,耳塞,1081,2,2,2,3
1292,纸巾,做衣服,1081,2,2,2,3
1292,皮筋,简易门锁,1082,2,2,3,4
1292,皮筋,戒指,1082,2,2,3,2
1292,黄金,氛围灯,1083,3,2,2,3
1292,黄金,眼影,1083,2,2,2,4
1292,音响,地震模拟,1084,3,2,3,3
1292,音响,沙画板,1084,2,2,2,3
1292,画像,扇子,1085,2,2,2,3
1292,画像,刷脸神器,1085,2,1,3,3
1292,狐狸,宠物,1086,1,1,2,3
1292,狐狸,画画工具,1086,2,2,2,3
1292,发带,弹弓,1087,2,2,2,4
1292,发带,项链,1087,2,2,2,3
1292,纸杯,电话,1088,2,2,2,3
1292,纸杯,圆规,1088,2,1,2,3
1292,棉签,耳塞,1089,2,2,1,3
1292,棉签,擀面棒,1089,2,2,2,2
1292,柿子,沙包,1090,2,2,3,3
1292,柿子,颜料,1090,2,2,3,3
1293,茶壶,花盆,1076,2,2,1,3
1293,茶壶,盛糖果,1076,2,2,1,3
1293,灌木,裙子,1077,2,2,2,2
1293,灌木,手环,1077,2,2,3,3
1293,无花果,沙包,1078,3,2,2,3
1293,无花果,饰品,1078,2,2,3,2
1293,韭菜,毯子,1079,3,2,2,4
1293,韭菜,玩具,1079,2,2,2,3
1293,花椒,烟雾弹,1080,2,1,3,3
1293,花椒,颜料,1080,0,1,3,3
1293,纸巾,裙子,1081,2,2,2,3
1293,纸巾,小被子,1081,2,1,2,3
1293,皮筋,耳环,1082,2,2,2,2
1293,皮筋,缓冲物,1082,2,2,3,2
1293,黄金,编织品,1083,2,2,3,2
1293,黄金,食物,1083,2,1,1,1
1293,音响,椅子,1084,2,1,1,2
1293,音响,桌子,1084,2,1,1,2
1293,画像,垫子,1085,2,1,1,3
1293,画像,燃料,1085,2,2,1,3
1293,狐狸,宠物,1086,1,1,2,3
1293,狐狸,拍摄,1086,2,1,3,3
1293,发带,标志物,1087,2,1,1,3
1293,发带,围巾,1087,2,2,2,2
1293,纸杯,传声筒,1088,2,2,2,3
1293,纸杯,玩具,1088,2,1,2,3
1293,棉签,灯,1089,3,2,3,2
1293,棉签,筷子,1089,2,2,1,2
1293,柿子,肥料,1090,2,2,1,4
1293,柿子,色素,1090,3,1,3,0
1294,茶壶,大智若愚,1076,0,0,0,0
1294,茶壶,吉祥,1076,0,0,0,0
1294,灌木,娇小,1077,0,0,0,0
1294,灌木,团结,1077,0,0,0,3
1294,无花果,含蓄,1078,0,0,0,0
1294,无花果,默默奉献,1078,0,0,0,0
1294,韭菜,统一,1079,0,0,0,0
1294,韭菜,长久,1079,0,0,0,0
1294,花椒,多子,1080,0,1,0,0
1294,花椒,五味杂陈,1080,0,1,1,3
1294,纸巾,收拾,1081,1,1,1,2
1294,纸巾,卫生,1081,1,1,1,2
1294,皮筋,韧性,1082,0,1,0,0
1294,皮筋,睚眦必报,1082,0,0,0,0
1294,黄金,贵重,1083,0,1,0,0
1294,黄金,坚固,1083,0,1,0,3
1294,音响,聒噪,1084,0,1,0,0
1294,音响,张扬,1084,0,1,0,3
1294,画像,模样,1085,1,1,2,0
1294,画像,自知,1085,2,1,0,2
1294,狐狸,勾引人,1086,2,1,3,0
1294,狐狸,狡猾,1086,0,0,0,0
1294,发带,羁绊,1087,0,2,3,0
1294,发带,整顿,1087,2,1,3,3
1294,纸杯,华而不实,1088,0,0,0,0
1294,纸杯,喜热怕冷,1088,0,0,0,0
1294,棉签,温柔,1089,0,0,0,0
1294,棉签,细心,1089,0,0,0,0
1294,柿子,红火,1090,0,0,0,0
1294,柿子,事事如意,1090,0,0,0,0
1295,茶壶,茶杯,1076,1,2,1,2
1295,茶壶,茶水,1076,1,1,1,2
1295,灌木,花朵,1077,0,1,2,3
1295,灌木,荆棘,1077,0,1,1,3
1295,无花果,食物,1078,1,1,1,3
1295,无花果,树叶,1078,0,0,1,3
1295,韭菜,鸡蛋,1079,0,0,0,0
1295,韭菜,香葱,1079,0,1,1,2
1295,花椒,火锅,1080,1,1,1,2
1295,花椒,腊肠,1080,1,1,1,2
1295,纸巾,厕所,1081,2,1,1,3
1295,纸巾,感冒,1081,0,1,1,2
1295,皮筋,弹弓,1082,1,1,2,3
1295,皮筋,头发,1082,1,1,2,1
1295,黄金,金钱,1083,1,1,2,0
1295,黄金,首饰,1083,1,1,2,3
1295,音响,歌曲,1084,1,1,1,1
1295,音响,噪音,1084,1,1,2,3
1295,画像,梵高,1085,0,0,0,1
1295,画像,观赏,1085,1,1,2,3
1295,狐狸,狐臭,1086,0,2,1,1
1295,狐狸,母鸡,1086,2,0,1,0
1295,发带,头发,1087,1,1,1,3
1295,发带,装饰品,1087,1,1,2,3
1295,纸杯,焚烧,1088,2,1,1,3
1295,纸杯,喝水,1088,1,1,1,1
1295,棉签,按压伤口,1089,1,1,1,3
1295,棉签,吸水,1089,1,1,1,3
1295,柿子,食物,1090,2,1,1,3
1295,柿子,炸弹,1090,3,1,4,1
1296,茶壶,泡茶,1076,1,1,1,1
1296,茶壶,陶瓷,1076,1,1,2,3
1296,灌木,牛羊,1077,0,0,1,0
1296,灌木,热带雨林,1077,1,1,1,2
1296,无花果,炒菜,1078,1,1,1,3
1296,无花果,泡茶,1078,1,1,1,3
1296,韭菜,炒蛋,1079,1,1,1,2
1296,韭菜,烧烤,1079,1,1,1,2
1296,花椒,花椒树,1080,1,1,1,3
1296,花椒,作料,1080,1,1,1,2
1296,纸巾,搽脸,1081,1,1,1,2
1296,纸巾,树木,1081,2,1,2,2
1296,皮筋,捆绑,1082,1,1,1,2
1296,皮筋,挑绳,1082,2,2,2,2
1296,黄金,白银,1083,0,1,1,0
1296,黄金,财富,1083,2,1,2,0
1296,音响,播音,1084,1,1,1,3
1296,音响,放歌,1084,1,1,1,1
1296,画像,人物,1085,1,1,2,1
1296,画像,水彩,1085,2,1,2,1
1296,狐狸,妩媚,1086,0,0,0,0
1296,狐狸,雪白,1086,0,0,0,0
1296,发带,捆头发,1087,2,1,1,3
1296,发带,绳子,1087,2,1,1,3
1296,纸杯,喝酒,1088,2,1,1,2
1296,纸杯,小船,1088,2,2,2,3
1296,棉签,涂抹,1089,1,1,1,3
1296,棉签,沾药,1089,1,1,1,3
1296,柿子,食物,1090,2,1,1,3
1296,柿子,柿子饼,1090,2,1,1,3
1297,茶壶,养鱼,1076,2,2,2,3
1297,茶壶,装硬币,1076,2,2,1,3
1297,灌木,隔离带,1077,1,2,3,3
1297,灌木,装饰,1077,1,2,3,3
1297,无花果,气味,1078,0,0,0,3
1297,无花果,食物,1078,1,1,1,3
1297,韭菜,榨汁,1079,1,1,1,3
1297,韭菜,壮阳,1079,1,1,1,3
1297,花椒,醒目,1080,2,1,2,3
1297,花椒,装饰,1080,2,2,2,3
1297,纸巾,擦鞋,1081,1,1,1,3
1297,纸巾,爹飞机,1081,1,0,2,1
1297,皮筋,绑头发,1082,1,1,2,1
1297,皮筋,扶手,1082,2,0,2,2
1297,黄金,发电,1083,3,1,3,2
1297,黄金,装逼,1083,2,1,3,3
1297,音响,茶几,1084,3,1,2,2
1297,音响,装饰,1084,2,2,2,3
1297,画像,藏东西,1085,2,1,1,3
1297,画像,垫桌子,1085,2,1,1,3
1297,狐狸,动物,1086,1,1,2,1
1297,狐狸,吓人,1086,2,1,2,3
1297,发带,哈哈,1087,0,0,0,0
1297,发带,装饰,1087,1,1,2,3
1297,纸杯,工艺,1088,2,1,2,3
1297,纸杯,玩具,1088,2,1,2,3
1297,棉签,擦鞋,1089,2,1,1,3
1297,棉签,倒耳朵,1089,1,1,1,3
1297,柿子,闻,1090,1,1,1,3
1297,柿子,醒酒,1090,2,1,1,3
1298,茶壶,花盆,1076,2,2,1,3
1298,茶壶,养鱼,1076,2,2,2,3
1298,灌木,迷宫,1077,3,2,3,3
1298,灌木,围墙,1077,1,2,2,4
1298,无花果,水果香氛,1078,2,2,1,3
1298,无花果,做土壤,1078,2,2,1,3
1298,韭菜,帘子,1079,3,2,3,4
1298,韭菜,扇子,1079,2,2,2,4
1298,花椒,耳钉,1080,2,2,3,3
1298,花椒,拼装饰画,1080,2,2,3,3
1298,纸巾,折纸,1081,2,1,2,3
1298,纸巾,做口罩,1081,2,1,2,3
1298,皮筋,跳绳,1082,2,2,2,2
1298,皮筋,做小熊,1082,2,2,3,4
1298,黄金,黄金镜子,1083,2,1,2,2
1298,黄金,橡皮泥,1083,0,1,3,2
1298,音响,震动除尘,1084,2,2,3,0
1298,音响,桌子,1084,2,1,1,2
1298,画像,假装到场,1085,3,3,3,3
1298,画像,假装听讲,1085,2,2,4,3
1298,狐狸,测试狗狗和狐狸的智商,1086,3,2,3,3
1298,狐狸,让狐狸和家里的动物做朋友,1086,2,1,2,4
1298,发带,绑行李箱,1087,2,1,1,3
1298,发带,扎头发,1087,1,1,1,3
1298,纸杯,纸杯灯,1088,2,2,2,4
1298,纸杯,纸杯风铃,1088,2,2,2,4
1298,棉签,发簪,1089,3,2,3,3
1298,棉签,清洁死角,1089,1,1,1,2
1298,柿子,捏，解压,1090,2,1,2,3
1298,柿子,柿饼香氛,1090,2,1,1,3
1299,茶壶,盖碗,1076,2,1,2,3
1299,茶壶,养生,1076,1,2,2,3
1299,灌木,街道,1077,1,2,1,1
1299,灌木,绿化,1077,1,1,1,3
1299,无花果,美味,1078,1,1,1,2
1299,无花果,水果,1078,1,1,1,1
1299,韭菜,粉丝,1079,0,0,1,0
1299,韭菜,小麦,1079,0,1,1,1
1299,花椒,辣椒,1080,1,0,0,3
1299,花椒,麻味,1080,1,1,1,2
1299,纸巾,干净,1081,1,1,0,0
1299,纸巾,水,1081,0,1,1,3
1299,皮筋,发型,1082,1,1,2,2
1299,皮筋,塑料,1082,3,0,0,0
1299,黄金,首饰,1083,1,1,2,3
1299,黄金,珍珠,1083,0,0,2,0
1299,音响,放松,1084,1,1,2,2
1299,音响,音乐,1084,1,1,1,2
1299,画像,白纸,1085,2,1,1,3
1299,画像,记忆,1085,2,1,2,0
1299,狐狸,动物,1086,1,1,2,1
1299,狐狸,诱惑,1086,2,0,0,0
1299,发带,发型,1087,1,1,1,3
1299,发带,美丽,1087,0,1,0,0
1299,纸杯,环保,1088,2,0,2,1
1299,纸杯,做客,1088,2,0,3,0
1299,棉签,掏耳朵,1089,1,1,1,2
1299,棉签,卫生,1089,1,1,1,2
1299,柿子,水果,1090,0,1,1,3
1299,柿子,甜蜜,1090,0,1,0,3
1300,茶壶,煮汤圆,1076,3,2,1,2
1300,茶壶,装硬币,1076,2,2,1,3
1300,灌木,埋粪坑做沼气,1077,4,3,2,3
1300,灌木,做扫帚,1077,2,2,2,3
1300,无花果,盘它，锻炼手指灵活性,1078,3,3,2,3
1300,无花果,紫色果皮用来当染色剂,1078,2,3,3,2
1300,韭菜,半夜走路，可以榨汁喝，防色狼,1079,1,2,1,2
1300,韭菜,串起来当裙子,1079,3,2,3,4
1300,花椒,泡脚除湿气,1080,1,1,1,3
1300,花椒,装饰品,1080,2,2,2,3
1300,纸巾,折花装饰,1081,2,1,2,3
1300,纸巾,做衣服,1081,2,2,2,3
1300,皮筋,当弹弓，弹坏人,1082,1,1,2,3
1300,皮筋,扎袋子,1082,1,1,1,1
1300,黄金,大金链子戴脖子上装黑社会，吓跑坏人,1083,1,1,2,2
1300,黄金,身价的展现,1083,2,1,4,2
1300,音响,当凳子,1084,2,1,1,3
1300,音响,小孩子的藏身工具,1084,2,2,2,2
1300,画像,挂门上当门帘,1085,3,1,2,3
1300,画像,赠送友人巩固友情,1085,2,1,2,3
1300,狐狸,提取狐臭物质，研究与人的狐臭疾病区别，治病救人,1086,2,2,3,3
1300,狐狸,做电视电影狐仙的原型,1086,2,2,3,3
1300,发带,当裤腰带,1087,2,1,2,2
1300,发带,当鞋带,1087,2,1,1,3
1300,纸杯,把耳机放里面，当声音放大器,1088,2,2,2,3
1300,纸杯,装垃圾,1088,2,1,1,3
1300,棉签,给花朵与花朵人工授粉用,1089,1,1,3,4
1300,棉签,用来固定头发,1089,3,2,2,3
1300,柿子,冰冻柿子摔的噼里啪啦响，当乐器,1090,3,3,2,2
1300,柿子,当定情信物,1090,3,1,3,3
1301,茶壶,宽容,1076,0,0,0,0
1301,茶壶,助兴,1076,2,2,3,2
1301,灌木,迷惑敌人,1077,1,2,3,3
1301,灌木,希望,1077,0,0,0,0
1301,无花果,绝望,1078,0,0,0,0
1301,无花果,长生,1078,0,0,2,0
1301,韭菜,炒蛋,1079,1,1,1,2
1301,韭菜,做爱,1079,0,0,4,1
1301,花椒,生活调味品,1080,1,1,1,3
1301,花椒,酥肉,1080,1,1,1,3
1301,纸巾,面膜,1081,2,2,2,3
1301,纸巾,掩饰,1081,0,2,3,3
1301,皮筋,健身,1082,2,1,2,2
1301,皮筋,柔韧性好,1082,0,1,0,0
1301,黄金,财富,1083,2,1,2,0
1301,黄金,镜子,1083,2,2,2,2
1301,音响,唱k,1084,1,1,1,3
1301,音响,喇叭,1084,1,1,1,3
1301,画像,记忆,1085,2,1,2,0
1301,画像,装饰,1085,1,1,2,3
1301,狐狸,貂绒大衣,1086,2,2,2,3
1301,狐狸,老谋深算,1086,0,0,0,0
1301,发带,健身,1087,2,2,2,4
1301,发带,美丽,1087,0,1,0,0
1301,纸杯,花盆,1088,2,1,2,3
1301,纸杯,宽容,1088,0,0,0,3
1301,棉签,性生活不和谐,1089,0,0,4,0
1301,棉签,眼影,1089,2,1,2,3
1301,柿子,饼,1090,2,1,1,3
1301,柿子,脸大,1090,0,0,0,3
